knot_id_base,number_of_crossings,is_alternating,signature,s_invariant_qc,all5_ge3,no_khovanov_ge3of4,G_abs_s_minus_sigma,G_abs_abs_s_minus_abs_sigma,khovanov_F_support_size,khovanov_F_q_minus_2t_diagonal_count
15n075470,15,0,0,0,False,False,0.0,0.0,36,3
15n075471,15,0,4,4,False,False,0.0,0.0,26,2
15n075472,15,0,0,0,False,False,0.0,0.0,24,2
15n075473,15,0,0,0,False,False,0.0,0.0,24,2
15n075474,15,0,6,6,False,False,0.0,0.0,33,3
15n075475,15,0,2,2,False,False,0.0,0.0,24,2
15n075476,15,0,2,2,False,False,0.0,0.0,24,2
15n075477,15,0,2,2,False,False,0.0,0.0,35,3
15n075478,15,0,2,2,False,False,0.0,0.0,26,2
15n075479,15,0,2,2,False,False,0.0,0.0,26,2
15n075480,15,0,4,2,False,False,2.0,2.0,34,3
15n075481,15,0,6,6,False,False,0.0,0.0,26,2
15n075482,15,0,4,4,False,False,0.0,0.0,35,3
15n075483,15,0,2,2,False,False,0.0,0.0,24,2
15n075484,15,0,4,4,False,False,0.0,0.0,26,2
15n075485,15,0,0,0,False,False,0.0,0.0,26,2
15n075486,15,0,2,2,False,False,0.0,0.0,24,2
15n075487,15,0,4,4,False,False,0.0,0.0,26,2
15n075488,15,0,4,4,False,False,0.0,0.0,35,3
15n075489,15,0,0,0,False,False,0.0,0.0,26,2
15n075490,15,0,2,2,False,False,0.0,0.0,26,2
15n075491,15,0,8,8,False,False,0.0,0.0,35,3
15n075492,15,0,0,0,False,False,0.0,0.0,22,2
15n075493,15,0,6,6,False,False,0.0,0.0,22,2
15n075494,15,0,2,2,False,False,0.0,0.0,24,2
15n075495,15,0,8,10,False,False,2.0,2.0,27,3
15n075496,15,0,2,2,False,False,0.0,0.0,29,3
15n075497,15,0,8,8,False,False,0.0,0.0,33,3
15n075498,15,0,0,0,False,False,0.0,0.0,26,2
15n075499,15,0,4,4,False,False,0.0,0.0,24,2
15n075500,15,0,4,4,False,False,0.0,0.0,24,2
15n075501,15,0,2,2,False,False,0.0,0.0,24,2
15n075502,15,0,6,6,False,False,0.0,0.0,24,2
15n075503,15,0,6,6,False,False,0.0,0.0,37,3
15n075504,15,0,2,2,False,False,0.0,0.0,26,2
15n075505,15,0,4,4,False,False,0.0,0.0,26,2
15n075506,15,0,6,6,False,False,0.0,0.0,35,3
15n075507,15,0,4,4,False,False,0.0,0.0,22,2
15n075508,15,0,0,0,False,False,0.0,0.0,24,2
15n075509,15,0,6,8,False,False,2.0,2.0,32,3
15n075510,15,0,4,4,False,False,0.0,0.0,34,3
15n075511,15,0,6,6,False,False,0.0,0.0,34,3
15n075512,15,0,2,2,False,False,0.0,0.0,26,2
15n075513,15,0,2,2,False,False,0.0,0.0,24,2
15n075514,15,0,2,2,False,False,0.0,0.0,24,2
15n075515,15,0,4,4,False,False,0.0,0.0,24,2
15n075516,15,0,4,4,False,False,0.0,0.0,37,3
15n075517,15,0,0,0,False,False,0.0,0.0,26,2
15n075518,15,0,2,2,False,False,0.0,0.0,26,2
15n075519,15,0,2,2,False,False,0.0,0.0,29,3
15n075520,15,0,8,8,False,False,0.0,0.0,25,2
15n075521,15,0,2,2,False,False,0.0,0.0,31,3
15n075522,15,0,10,10,False,False,0.0,0.0,26,2
15n075523,15,0,6,6,False,False,0.0,0.0,24,2
15n075524,15,0,4,4,False,False,0.0,0.0,24,2
15n075525,15,0,4,4,False,False,0.0,0.0,34,3
15n075526,15,0,0,0,False,False,0.0,0.0,34,3
15n075527,15,0,0,0,False,False,0.0,0.0,31,3
15n075528,15,0,8,8,False,False,0.0,0.0,26,2
15n075529,15,0,2,2,False,False,0.0,0.0,24,2
15n075530,15,0,2,2,False,False,0.0,0.0,36,3
15n075531,15,0,8,8,False,False,0.0,0.0,26,2
15n075532,15,0,6,6,False,False,0.0,0.0,26,2
15n075533,15,0,6,6,False,False,0.0,0.0,37,3
15n075534,15,0,2,2,False,False,0.0,0.0,26,2
15n075535,15,0,4,4,False,False,0.0,0.0,26,2
15n075536,15,0,4,4,False,False,0.0,0.0,37,3
15n075537,15,0,4,4,False,False,0.0,0.0,26,2
15n075538,15,0,2,2,False,False,0.0,0.0,26,2
15n075539,15,0,0,0,False,False,0.0,0.0,36,3
15n075540,15,0,2,4,False,False,2.0,2.0,35,3
15n075541,15,0,2,2,False,False,0.0,0.0,36,3
15n075542,15,0,0,0,False,False,0.0,0.0,26,2
15n075543,15,0,2,2,False,False,0.0,0.0,26,2
15n075544,15,0,6,6,False,False,0.0,0.0,26,2
15n075545,15,0,6,6,False,False,0.0,0.0,26,2
15n075546,15,0,2,2,False,False,0.0,0.0,26,2
15n075547,15,0,0,0,False,False,0.0,0.0,26,2
15n075548,15,0,4,4,False,False,0.0,0.0,26,2
15n075549,15,0,4,4,False,False,0.0,0.0,26,2
15n075550,15,0,0,0,False,False,0.0,0.0,22,2
15n075551,15,0,2,2,False,False,0.0,0.0,26,2
15n075552,15,0,4,4,False,False,0.0,0.0,24,2
15n075553,15,0,2,2,False,False,0.0,0.0,22,2
15n075554,15,0,0,0,False,False,0.0,0.0,26,2
15n075555,15,0,2,2,False,False,0.0,0.0,24,2
15n075556,15,0,0,0,False,False,0.0,0.0,26,2
15n075557,15,0,4,4,False,False,0.0,0.0,26,2
15n075558,15,0,6,6,False,False,0.0,0.0,26,2
15n075559,15,0,2,2,False,False,0.0,0.0,26,2
15n075560,15,0,6,6,False,False,0.0,0.0,26,2
15n075561,15,0,6,6,False,False,0.0,0.0,26,2
15n075562,15,0,2,2,False,False,0.0,0.0,26,2
15n075563,15,0,2,0,False,False,2.0,2.0,25,3
15n075564,15,0,2,2,False,False,0.0,0.0,26,2
15n075565,15,0,0,2,False,False,2.0,2.0,24,3
15n075566,15,0,4,4,False,False,0.0,0.0,26,2
15n075567,15,0,4,4,False,False,0.0,0.0,26,2
15n075568,15,0,2,2,False,False,0.0,0.0,26,2
15n075569,15,0,4,4,False,False,0.0,0.0,24,2
15n075570,15,0,4,4,False,False,0.0,0.0,26,2
15n075571,15,0,6,8,False,False,2.0,2.0,25,3
15n075572,15,0,8,8,False,False,0.0,0.0,26,2
15n075573,15,0,4,4,False,False,0.0,0.0,26,2
15n075574,15,0,0,0,False,False,0.0,0.0,26,3
15n075575,15,0,0,0,False,False,0.0,0.0,26,2
15n075576,15,0,2,2,False,False,0.0,0.0,24,2
15n075577,15,0,2,2,False,False,0.0,0.0,26,2
15n075578,15,0,4,6,False,False,2.0,2.0,32,3
15n075579,15,0,6,6,False,False,0.0,0.0,26,2
15n075580,15,0,2,2,False,False,0.0,0.0,26,2
15n075581,15,0,4,4,False,False,0.0,0.0,22,2
15n075582,15,0,4,4,False,False,0.0,0.0,26,2
15n075583,15,0,6,8,False,False,2.0,2.0,28,3
15n075584,15,0,4,4,False,False,0.0,0.0,24,2
15n075585,15,0,2,2,False,False,0.0,0.0,24,2
15n075586,15,0,2,2,False,False,0.0,0.0,26,2
15n075587,15,0,4,6,False,False,2.0,2.0,32,3
15n075588,15,0,6,6,False,False,0.0,0.0,24,2
15n075589,15,0,0,0,False,False,0.0,0.0,26,2
15n075590,15,0,4,4,False,False,0.0,0.0,26,2
15n075591,15,0,2,2,False,False,0.0,0.0,26,2
15n075592,15,0,2,2,False,False,0.0,0.0,26,2
15n075593,15,0,0,0,False,False,0.0,0.0,24,2
15n075594,15,0,2,2,False,False,0.0,0.0,26,2
15n075595,15,0,0,0,False,False,0.0,0.0,33,3
15n075596,15,0,6,6,False,False,0.0,0.0,26,2
15n075597,15,0,8,8,False,False,0.0,0.0,22,2
15n075598,15,0,2,2,False,False,0.0,0.0,24,2
15n075599,15,0,0,0,False,False,0.0,0.0,26,2
15n075600,15,0,0,0,False,False,0.0,0.0,35,3
15n075601,15,0,4,4,False,False,0.0,0.0,26,2
15n075602,15,0,6,6,False,False,0.0,0.0,24,2
15n075603,15,0,2,0,False,False,2.0,2.0,25,3
15n075604,15,0,4,4,False,False,0.0,0.0,26,2
15n075605,15,0,2,2,False,False,0.0,0.0,29,3
15n075606,15,0,4,4,False,False,0.0,0.0,26,2
15n075607,15,0,6,6,False,False,0.0,0.0,26,2
15n075608,15,0,0,0,False,False,0.0,0.0,24,2
15n075609,15,0,2,2,False,False,0.0,0.0,26,2
15n075610,15,0,0,0,False,False,0.0,0.0,35,3
15n075611,15,0,2,2,False,False,0.0,0.0,26,2
15n075612,15,0,4,4,False,False,0.0,0.0,26,2
15n075613,15,0,2,2,False,False,0.0,0.0,24,2
15n075614,15,0,0,0,False,False,0.0,0.0,26,2
15n075615,15,0,0,0,False,False,0.0,0.0,33,3
15n075616,15,0,0,0,False,False,0.0,0.0,24,2
15n075617,15,0,2,2,False,False,0.0,0.0,26,2
15n075618,15,0,0,0,False,False,0.0,0.0,35,3
15n075619,15,0,4,6,False,False,2.0,2.0,32,3
15n075620,15,0,2,2,False,False,0.0,0.0,26,2
15n075621,15,0,4,4,False,False,0.0,0.0,24,2
15n075622,15,0,2,2,False,False,0.0,0.0,35,3
15n075623,15,0,2,2,False,False,0.0,0.0,26,2
15n075624,15,0,0,0,False,False,0.0,0.0,26,2
15n075625,15,0,0,0,False,False,0.0,0.0,26,2
15n075626,15,0,4,4,False,False,0.0,0.0,34,3
15n075627,15,0,0,0,False,False,0.0,0.0,26,2
15n075628,15,0,2,2,False,False,0.0,0.0,26,2
15n075629,15,0,0,0,False,False,0.0,0.0,30,3
15n075630,15,0,4,4,False,False,0.0,0.0,26,2
15n075631,15,0,2,2,False,False,0.0,0.0,26,2
15n075632,15,0,2,2,False,False,0.0,0.0,26,2
15n075633,15,0,4,4,False,False,0.0,0.0,36,3
15n075634,15,0,0,0,False,False,0.0,0.0,36,3
15n075635,15,0,0,0,False,False,0.0,0.0,36,3
15n075636,15,0,4,6,False,False,2.0,2.0,34,3
15n075637,15,0,0,0,False,False,0.0,0.0,26,2
15n075638,15,0,2,2,False,False,0.0,0.0,26,2
15n075639,15,0,2,2,False,False,0.0,0.0,36,3
15n075640,15,0,4,4,False,False,0.0,0.0,24,2
15n075641,15,0,2,4,False,False,2.0,2.0,34,3
15n075642,15,0,0,0,False,False,0.0,0.0,26,2
15n075643,15,0,2,2,False,False,0.0,0.0,24,2
15n075644,15,0,2,2,False,False,0.0,0.0,26,2
15n075645,15,0,2,2,False,False,0.0,0.0,24,2
15n075646,15,0,2,0,False,False,2.0,2.0,34,3
15n075647,15,0,0,0,False,False,0.0,0.0,20,2
15n075648,15,0,2,2,False,False,0.0,0.0,22,2
15n075649,15,0,4,4,False,False,0.0,0.0,26,2
15n075650,15,0,2,2,False,False,0.0,0.0,24,2
15n075651,15,0,0,0,False,False,0.0,0.0,31,3
15n075652,15,0,0,0,False,False,0.0,0.0,26,2
15n075653,15,0,0,0,False,False,0.0,0.0,24,2
15n075654,15,0,2,2,False,False,0.0,0.0,34,3
15n075655,15,0,2,2,False,False,0.0,0.0,26,2
15n075656,15,0,0,0,False,False,0.0,0.0,26,2
15n075657,15,0,2,2,False,False,0.0,0.0,26,2
15n075658,15,0,0,0,False,False,0.0,0.0,26,2
15n075659,15,0,2,2,False,False,0.0,0.0,37,3
15n075660,15,0,2,2,False,False,0.0,0.0,26,2
15n075661,15,0,2,2,False,False,0.0,0.0,24,2
15n075662,15,0,0,0,False,False,0.0,0.0,26,2
15n075663,15,0,0,0,False,False,0.0,0.0,36,3
15n075664,15,0,2,2,False,False,0.0,0.0,26,2
15n075665,15,0,4,4,False,False,0.0,0.0,24,2
15n075666,15,0,0,0,False,False,0.0,0.0,26,2
15n075667,15,0,2,2,False,False,0.0,0.0,26,2
15n075668,15,0,6,6,False,False,0.0,0.0,26,2
15n075669,15,0,2,2,False,False,0.0,0.0,24,2
15n075670,15,0,0,0,False,False,0.0,0.0,22,2
15n075671,15,0,6,6,False,False,0.0,0.0,26,2
15n075672,15,0,0,0,False,False,0.0,0.0,26,2
15n075673,15,0,4,4,False,False,0.0,0.0,24,2
15n075674,15,0,0,0,False,False,0.0,0.0,26,2
15n075675,15,0,2,2,False,False,0.0,0.0,22,2
15n075676,15,0,2,2,False,False,0.0,0.0,26,2
15n075677,15,0,4,4,False,False,0.0,0.0,24,2
15n075678,15,0,0,0,False,False,0.0,0.0,26,2
15n075679,15,0,2,2,False,False,0.0,0.0,35,3
15n075680,15,0,4,4,False,False,0.0,0.0,26,2
15n075681,15,0,4,4,False,False,0.0,0.0,25,2
15n075682,15,0,2,2,False,False,0.0,0.0,35,3
15n075683,15,0,2,0,False,False,2.0,2.0,33,3
15n075684,15,0,2,2,False,False,0.0,0.0,26,2
15n075685,15,0,2,2,False,False,0.0,0.0,34,3
15n075686,15,0,2,2,False,False,0.0,0.0,26,2
15n075687,15,0,2,2,False,False,0.0,0.0,25,2
15n075688,15,0,0,0,False,False,0.0,0.0,24,2
15n075689,15,0,2,0,False,False,2.0,2.0,33,3
15n075690,15,0,4,4,False,False,0.0,0.0,29,3
15n075691,15,0,2,2,False,False,0.0,0.0,26,2
15n075692,15,0,2,2,False,False,0.0,0.0,36,3
15n075693,15,0,2,2,False,False,0.0,0.0,33,3
15n075694,15,0,2,2,False,False,0.0,0.0,26,2
15n075695,15,0,2,2,False,False,0.0,0.0,26,2
15n075696,15,0,0,0,False,False,0.0,0.0,26,2
15n075697,15,0,2,2,False,False,0.0,0.0,24,2
15n075698,15,0,0,0,False,False,0.0,0.0,36,3
15n075699,15,0,0,0,False,False,0.0,0.0,36,3
15n075700,15,0,4,4,False,False,0.0,0.0,25,2
15n075701,15,0,6,6,False,False,0.0,0.0,35,3
15n075702,15,0,2,2,False,False,0.0,0.0,26,2
15n075703,15,0,2,2,False,False,0.0,0.0,26,2
15n075704,15,0,4,4,False,False,0.0,0.0,34,3
15n075705,15,0,2,2,False,False,0.0,0.0,26,2
15n075706,15,0,0,0,False,False,0.0,0.0,26,2
15n075707,15,0,2,2,False,False,0.0,0.0,26,2
15n075708,15,0,2,2,False,False,0.0,0.0,34,3
15n075709,15,0,2,0,False,False,2.0,2.0,34,3
15n075710,15,0,2,2,False,False,0.0,0.0,22,2
15n075711,15,0,4,4,False,False,0.0,0.0,24,2
15n075712,15,0,4,4,False,False,0.0,0.0,22,2
15n075713,15,0,10,10,False,False,0.0,0.0,26,2
15n075714,15,0,6,6,False,False,0.0,0.0,26,2
15n075715,15,0,4,2,False,False,2.0,2.0,30,3
15n075716,15,0,4,4,False,False,0.0,0.0,22,2
15n075717,15,0,0,0,False,False,0.0,0.0,29,3
15n075718,15,0,2,2,False,False,0.0,0.0,20,2
15n075719,15,0,0,0,False,False,0.0,0.0,22,2
15n075720,15,0,2,2,False,False,0.0,0.0,24,2
15n075721,15,0,2,2,False,False,0.0,0.0,22,2
15n075722,15,0,8,8,False,False,0.0,0.0,26,2
15n075723,15,0,6,6,False,False,0.0,0.0,26,2
15n075724,15,0,2,2,False,False,0.0,0.0,22,2
15n075725,15,0,2,2,False,False,0.0,0.0,32,3
15n075726,15,0,2,2,False,False,0.0,0.0,28,3
15n075727,15,0,2,4,False,False,2.0,2.0,24,3
15n075728,15,0,6,6,False,False,0.0,0.0,22,2
15n075729,15,0,8,8,False,False,0.0,0.0,26,2
15n075730,15,0,4,4,False,False,0.0,0.0,26,2
15n075731,15,0,2,0,False,False,2.0,2.0,30,3
15n075732,15,0,2,2,False,False,0.0,0.0,26,2
15n075733,15,0,2,0,False,False,2.0,2.0,33,3
15n075734,15,0,0,0,False,False,0.0,0.0,20,2
15n075735,15,0,2,0,False,False,2.0,2.0,28,3
15n075736,15,0,0,2,False,False,2.0,2.0,26,3
15n075737,15,0,4,4,False,False,0.0,0.0,22,2
15n075738,15,0,6,6,False,False,0.0,0.0,26,2
15n075739,15,0,4,4,False,False,0.0,0.0,26,2
15n075740,15,0,0,0,False,False,0.0,0.0,26,2
15n075741,15,0,8,8,False,False,0.0,0.0,26,2
15n075742,15,0,0,0,False,False,0.0,0.0,22,2
15n075743,15,0,6,6,False,False,0.0,0.0,26,2
15n075744,15,0,4,4,False,False,0.0,0.0,26,2
15n075745,15,0,2,2,False,False,0.0,0.0,24,2
15n075746,15,0,0,0,False,False,0.0,0.0,26,2
15n075747,15,0,2,2,False,False,0.0,0.0,24,2
15n075748,15,0,0,0,False,False,0.0,0.0,26,2
15n075749,15,0,2,2,False,False,0.0,0.0,24,2
15n075750,15,0,0,0,False,False,0.0,0.0,24,2
15n075751,15,0,2,2,False,False,0.0,0.0,26,2
15n075752,15,0,0,0,False,False,0.0,0.0,24,2
15n075753,15,0,0,0,False,False,0.0,0.0,24,2
15n075754,15,0,2,2,False,False,0.0,0.0,26,2
15n075755,15,0,0,0,False,False,0.0,0.0,24,2
15n075756,15,0,2,2,False,False,0.0,0.0,36,3
15n075757,15,0,2,2,False,False,0.0,0.0,26,2
15n075758,15,0,0,0,False,False,0.0,0.0,26,2
15n075759,15,0,0,0,False,False,0.0,0.0,35,3
15n075760,15,0,0,0,False,False,0.0,0.0,33,3
15n075761,15,0,0,0,False,False,0.0,0.0,24,2
15n075762,15,0,0,0,False,False,0.0,0.0,26,2
15n075763,15,0,2,2,False,False,0.0,0.0,36,3
15n075764,15,0,2,2,False,False,0.0,0.0,33,3
15n075765,15,0,2,2,False,False,0.0,0.0,26,2
15n075766,15,0,2,2,False,False,0.0,0.0,24,2
15n075767,15,0,0,0,False,False,0.0,0.0,26,2
15n075768,15,0,0,0,False,False,0.0,0.0,36,3
15n075769,15,0,2,2,False,False,0.0,0.0,24,2
15n075770,15,0,2,2,False,False,0.0,0.0,35,3
15n075771,15,0,2,2,False,False,0.0,0.0,26,2
15n075772,15,0,0,0,False,False,0.0,0.0,26,2
15n075773,15,0,4,4,False,False,0.0,0.0,24,2
15n075774,15,0,2,2,False,False,0.0,0.0,26,2
15n075775,15,0,2,2,False,False,0.0,0.0,29,3
15n075776,15,0,2,2,False,False,0.0,0.0,24,2
15n075777,15,0,0,0,False,False,0.0,0.0,26,2
15n075778,15,0,0,0,False,False,0.0,0.0,35,3
15n075779,15,0,2,4,False,False,2.0,2.0,33,3
15n075780,15,0,0,0,False,False,0.0,0.0,26,2
15n075781,15,0,2,2,False,False,0.0,0.0,26,2
15n075782,15,0,2,2,False,False,0.0,0.0,26,2
15n075783,15,0,2,2,False,False,0.0,0.0,28,3
15n075784,15,0,2,2,False,False,0.0,0.0,26,2
15n075785,15,0,0,0,False,False,0.0,0.0,26,2
15n075786,15,0,2,2,False,False,0.0,0.0,26,2
15n075787,15,0,2,0,False,False,2.0,2.0,33,3
15n075788,15,0,0,0,False,False,0.0,0.0,33,3
15n075789,15,0,0,0,False,False,0.0,0.0,26,2
15n075790,15,0,0,0,False,False,0.0,0.0,36,3
15n075791,15,0,2,2,False,False,0.0,0.0,29,3
15n075792,15,0,2,2,False,False,0.0,0.0,24,2
15n075793,15,0,4,4,False,False,0.0,0.0,26,2
15n075794,15,0,4,4,False,False,0.0,0.0,37,3
15n075795,15,0,4,4,False,False,0.0,0.0,26,2
15n075796,15,0,0,0,False,False,0.0,0.0,33,3
15n075797,15,0,2,2,False,False,0.0,0.0,26,2
15n075798,15,0,0,0,False,False,0.0,0.0,24,2
15n075799,15,0,8,8,False,False,0.0,0.0,26,2
15n075800,15,0,6,6,False,False,0.0,0.0,26,2
15n075801,15,0,6,6,False,False,0.0,0.0,26,2
15n075802,15,0,4,4,False,False,0.0,0.0,26,2
15n075803,15,0,2,2,False,False,0.0,0.0,35,3
15n075804,15,0,2,2,False,False,0.0,0.0,26,2
15n075805,15,0,2,2,False,False,0.0,0.0,26,2
15n075806,15,0,2,2,False,False,0.0,0.0,24,2
15n075807,15,0,0,0,False,False,0.0,0.0,26,2
15n075808,15,0,2,2,False,False,0.0,0.0,26,2
15n075809,15,0,4,4,False,False,0.0,0.0,36,3
15n075810,15,0,4,4,False,False,0.0,0.0,26,2
15n075811,15,0,8,8,False,False,0.0,0.0,34,3
15n075812,15,0,0,0,False,False,0.0,0.0,20,2
15n075813,15,0,6,6,False,False,0.0,0.0,31,3
15n075814,15,0,2,2,False,False,0.0,0.0,24,2
15n075815,15,0,8,10,False,False,2.0,2.0,27,3
15n075816,15,0,2,2,False,False,0.0,0.0,29,3
15n075817,15,0,6,8,False,False,2.0,2.0,32,3
15n075818,15,0,0,0,False,False,0.0,0.0,26,2
15n075819,15,0,4,4,False,False,0.0,0.0,22,2
15n075820,15,0,4,4,False,False,0.0,0.0,22,2
15n075821,15,0,2,2,False,False,0.0,0.0,22,2
15n075822,15,0,6,6,False,False,0.0,0.0,23,3
15n075823,15,0,4,6,False,False,2.0,2.0,35,3
15n075824,15,0,2,2,False,False,0.0,0.0,26,2
15n075825,15,0,4,4,False,False,0.0,0.0,35,3
15n075826,15,0,2,2,False,False,0.0,0.0,36,3
15n075827,15,0,4,6,False,False,2.0,2.0,35,3
15n075828,15,0,2,2,False,False,0.0,0.0,26,2
15n075829,15,0,4,4,False,False,0.0,0.0,35,3
15n075830,15,0,4,4,False,False,0.0,0.0,36,3
15n075831,15,0,4,4,False,False,0.0,0.0,26,2
15n075832,15,0,2,2,False,False,0.0,0.0,35,3
15n075833,15,0,4,6,False,False,2.0,2.0,35,3
15n075834,15,0,2,2,False,False,0.0,0.0,26,2
15n075835,15,0,4,4,False,False,0.0,0.0,35,3
15n075836,15,0,4,4,False,False,0.0,0.0,36,3
15n075837,15,0,4,4,False,False,0.0,0.0,26,2
15n075838,15,0,2,2,False,False,0.0,0.0,35,3
15n075839,15,0,2,2,False,False,0.0,0.0,24,2
15n075840,15,0,6,6,False,False,0.0,0.0,26,2
15n075841,15,0,4,4,False,False,0.0,0.0,24,2
15n075842,15,0,4,2,False,False,2.0,2.0,37,3
15n075843,15,0,4,4,False,False,0.0,0.0,24,2
15n075844,15,0,4,4,False,False,0.0,0.0,26,2
15n075845,15,0,2,4,False,False,2.0,2.0,26,3
15n075846,15,0,2,2,False,False,0.0,0.0,37,3
15n075847,15,0,2,2,False,False,0.0,0.0,37,3
15n075848,15,0,2,2,False,False,0.0,0.0,24,2
15n075849,15,0,0,0,False,False,0.0,0.0,26,2
15n075850,15,0,0,0,False,False,0.0,0.0,36,3
15n075851,15,0,2,2,False,False,0.0,0.0,37,3
15n075852,15,0,0,0,False,False,0.0,0.0,36,3
15n075853,15,0,2,2,False,False,0.0,0.0,37,3
15n075854,15,0,4,4,False,False,0.0,0.0,35,3
15n075855,15,0,4,4,False,False,0.0,0.0,35,3
15n075856,15,0,0,0,False,False,0.0,0.0,24,2
15n075857,15,0,2,2,False,False,0.0,0.0,26,2
15n075858,15,0,0,0,False,False,0.0,0.0,34,3
15n075859,15,0,4,4,False,False,0.0,0.0,26,2
15n075860,15,0,2,2,False,False,0.0,0.0,26,2
15n075861,15,0,0,0,False,False,0.0,0.0,26,2
15n075862,15,0,0,0,False,False,0.0,0.0,34,3
15n075863,15,0,2,0,False,False,2.0,2.0,30,3
15n075864,15,0,2,2,False,False,0.0,0.0,22,2
15n075865,15,0,0,0,False,False,0.0,0.0,22,2
15n075866,15,0,4,4,False,False,0.0,0.0,26,2
15n075867,15,0,2,2,False,False,0.0,0.0,36,3
15n075868,15,0,0,0,False,False,0.0,0.0,29,3
15n075869,15,0,2,2,False,False,0.0,0.0,26,2
15n075870,15,0,0,0,False,False,0.0,0.0,24,2
15n075871,15,0,2,2,False,False,0.0,0.0,26,2
15n075872,15,0,2,2,False,False,0.0,0.0,35,3
15n075873,15,0,2,2,False,False,0.0,0.0,35,3
15n075874,15,0,4,4,False,False,0.0,0.0,25,2
15n075875,15,0,2,2,False,False,0.0,0.0,26,2
15n075876,15,0,2,2,False,False,0.0,0.0,36,3
15n075877,15,0,2,2,False,False,0.0,0.0,35,3
15n075878,15,0,6,8,False,False,2.0,2.0,27,3
15n075879,15,0,0,0,False,False,0.0,0.0,37,3
15n075880,15,0,4,6,False,False,2.0,2.0,34,3
15n075881,15,0,0,2,False,False,2.0,2.0,33,3
15n075882,15,0,4,4,False,False,0.0,0.0,25,2
15n075883,15,0,0,0,False,False,0.0,0.0,36,3
15n075884,15,0,2,2,False,False,0.0,0.0,37,3
15n075885,15,0,0,0,False,False,0.0,0.0,26,2
15n075886,15,0,2,2,False,False,0.0,0.0,26,2
15n075887,15,0,2,2,False,False,0.0,0.0,36,3
15n075888,15,0,4,4,False,False,0.0,0.0,26,2
15n075889,15,0,2,2,False,False,0.0,0.0,26,2
15n075890,15,0,0,0,False,False,0.0,0.0,26,2
15n075891,15,0,0,0,False,False,0.0,0.0,36,3
15n075892,15,0,0,0,False,False,0.0,0.0,35,3
15n075893,15,0,0,0,False,False,0.0,0.0,35,3
15n075894,15,0,0,0,False,False,0.0,0.0,35,3
15n075895,15,0,0,0,False,False,0.0,0.0,26,2
15n075896,15,0,6,8,False,False,2.0,2.0,27,3
15n075897,15,0,4,4,False,False,0.0,0.0,26,2
15n075898,15,0,6,6,False,False,0.0,0.0,35,3
15n075899,15,0,0,0,False,False,0.0,0.0,34,3
15n075900,15,0,2,2,False,False,0.0,0.0,26,2
15n075901,15,0,2,2,False,False,0.0,0.0,24,2
15n075902,15,0,2,2,False,False,0.0,0.0,26,2
15n075903,15,0,2,4,False,False,2.0,2.0,35,3
15n075904,15,0,0,0,False,False,0.0,0.0,26,2
15n075905,15,0,2,2,False,False,0.0,0.0,26,2
15n075906,15,0,0,0,False,False,0.0,0.0,26,2
15n075907,15,0,0,0,False,False,0.0,0.0,24,2
15n075908,15,0,4,6,False,False,2.0,2.0,32,3
15n075909,15,0,2,2,False,False,0.0,0.0,26,2
15n075910,15,0,4,4,False,False,0.0,0.0,24,2
15n075911,15,0,6,6,False,False,0.0,0.0,34,3
15n075912,15,0,2,2,False,False,0.0,0.0,26,2
15n075913,15,0,4,4,False,False,0.0,0.0,26,2
15n075914,15,0,2,2,False,False,0.0,0.0,26,2
15n075915,15,0,0,0,False,False,0.0,0.0,26,2
15n075916,15,0,2,0,False,False,2.0,2.0,36,3
15n075917,15,0,0,0,False,False,0.0,0.0,26,2
15n075918,15,0,2,2,False,False,0.0,0.0,26,2
15n075919,15,0,4,4,False,False,0.0,0.0,36,3
15n075920,15,0,0,0,False,False,0.0,0.0,26,2
15n075921,15,0,2,2,False,False,0.0,0.0,26,2
15n075922,15,0,2,2,False,False,0.0,0.0,36,3
15n075923,15,0,0,0,False,False,0.0,0.0,24,2
15n075924,15,0,2,2,False,False,0.0,0.0,24,2
15n075925,15,0,0,0,False,False,0.0,0.0,26,2
15n075926,15,0,0,0,False,False,0.0,0.0,35,3
15n075927,15,0,2,2,False,False,0.0,0.0,24,2
15n075928,15,0,0,0,False,False,0.0,0.0,26,2
15n075929,15,0,2,2,False,False,0.0,0.0,36,3
15n075930,15,0,0,0,False,False,0.0,0.0,26,2
15n075931,15,0,0,0,False,False,0.0,0.0,35,3
15n075932,15,0,6,6,False,False,0.0,0.0,26,2
15n075933,15,0,8,8,False,False,0.0,0.0,35,3
15n075934,15,0,2,2,False,False,0.0,0.0,29,3
15n075935,15,0,4,4,False,False,0.0,0.0,26,2
15n075936,15,0,6,6,False,False,0.0,0.0,35,3
15n075937,15,0,2,0,False,False,2.0,2.0,34,3
15n075938,15,0,4,4,False,False,0.0,0.0,26,2
15n075939,15,0,2,2,False,False,0.0,0.0,36,3
15n075940,15,0,0,0,False,False,0.0,0.0,35,3
15n075941,15,0,4,4,False,False,0.0,0.0,36,3
15n075942,15,0,2,2,False,False,0.0,0.0,26,2
15n075943,15,0,2,2,False,False,0.0,0.0,26,2
15n075944,15,0,0,0,False,False,0.0,0.0,26,2
15n075945,15,0,0,0,False,False,0.0,0.0,37,3
15n075946,15,0,4,4,False,False,0.0,0.0,35,3
15n075947,15,0,2,2,False,False,0.0,0.0,37,3
