mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,atlas_like,tail_difficulty,83,60000,0.0007023592887015931,55,0.0009166666666666666,0.4318959290059939,0.33290852685502503,0.33,399
oracle,atlas_like,tail_difficulty,84,60000,0.0007023592887015931,49,0.0008166666666666667,-0.2998016301708371,0.6178357641024312,0.6475,399
oracle,atlas_like,tail_difficulty,85,60000,0.0007023592887015931,34,0.0005666666666666667,-0.06291963237607781,0.5250847492785751,0.4775,399
oracle,atlas_like,tail_difficulty,86,60000,0.0007023592887015931,40,0.0006666666666666666,-1.5677893328621006,0.9415348474128853,0.925,399
oracle,atlas_like,tail_difficulty,87,60000,0.0007023592887015931,54,0.0009,0.0016488789388400173,0.49934219277410785,0.4975,399
oracle,atlas_like,tail_difficulty,88,60000,0.0007023592887015931,35,0.0005833333333333334,0.038263746307703524,0.4847386979305276,0.5075,399
oracle,atlas_like,tail_difficulty,89,60000,0.0007023592887015931,38,0.0006333333333333333,0.2179568251402056,0.4137313756101714,0.4575,399
oracle,atlas_like,tail_difficulty,90,60000,0.0007023592887015931,38,0.0006333333333333333,-1.6645480583079928,0.951998522263125,0.9625,399
oracle,atlas_like,tail_difficulty,91,60000,0.0007023592887015931,49,0.0008166666666666667,0.6445156149469705,0.2596205676575357,0.2675,399
oracle,atlas_like,tail_difficulty,92,60000,0.0007023592887015931,30,0.0005,0.2522254195067018,0.40043341558425344,0.395,399
oracle,atlas_like,tail_difficulty,93,60000,0.0007023592887015931,42,0.0007,-1.0626191940797698,0.8560226604803289,0.8575,399
oracle,atlas_like,tail_difficulty,94,60000,0.0007023592887015931,37,0.0006166666666666666,-0.32155067371716883,0.6261034413608642,0.6275,399
oracle,atlas_like,tail_difficulty,95,60000,0.0007023592887015931,40,0.0006666666666666666,1.418824537246797,0.0779750885803822,0.085,399
oracle,atlas_like,tail_difficulty,96,60000,0.0007023592887015931,55,0.0009166666666666666,0.8160129784250038,0.2072463564290873,0.2125,399
oracle,atlas_like,tail_difficulty,97,60000,0.0007023592887015931,50,0.0008333333333333334,-0.3245732100624691,0.6272479471802691,0.6775,399
oracle,atlas_like,tail_difficulty,98,60000,0.0007023592887015931,41,0.0006833333333333333,0.6716401392375599,0.25090640917306106,0.2675,399
oracle,atlas_like,tail_difficulty,99,60000,0.0007023592887015931,48,0.0008,0.7762671937605837,0.21879561954567228,0.23,399
