knot_id_base,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group,source_khovanov_id
15n010846,2,216,26,2,3069,3041,734,15n010846
15n010847,2,326,26,2,3070,3042,1635,15n010847
15n010848,3,164,35,3,3071,3043,1997,15n010848
15n010849,2,358,26,2,3066,3038,1063,15n010849
15n010850,2,496,26,2,3067,3039,1367,15n010850
15n010851,3,202,37,3,3068,3040,2270,15n010851
15n010852,2,216,26,2,3069,3041,734,15n010852
15n010853,2,326,26,2,3070,3042,1635,15n010853
15n010854,3,164,35,3,3071,3043,1997,15n010854
15n010885,2,284,24,2,2802,2776,2312,15n010885
15n010886,2,414,26,2,2803,2777,2808,15n010886
15n010887,3,214,36,3,2804,2778,907,15n010887
15n010890,3,214,36,3,2805,2779,942,15n010890
15n010904,2,262,24,2,2764,2738,975,15n010904
15n010905,3,168,32,3,2765,2739,1989,15n010905
15n010906,2,388,26,2,2767,2741,4389,15n010906
15n010907,3,208,36,3,2768,2742,196,15n010907
15n010908,2,388,26,2,2771,2745,2443,15n010908
15n010909,3,294,35,3,2772,2746,1054,15n010909
15n010910,3,194,35,3,2774,2748,2257,15n010910
15n010911,2,424,26,2,2773,2747,1322,15n010911
15n010950,3,224,29,3,2775,2749,1385,15n010950
15n010951,2,298,22,2,2776,2750,183,15n010951
15n010952,3,224,29,3,2775,2749,1385,15n010952
15n010953,2,298,22,2,2776,2750,183,15n010953
15n010958,3,194,35,3,2777,2751,2988,15n010958
15n010959,2,424,26,2,2778,2752,837,15n010959
15n010960,3,194,35,3,2777,2751,2988,15n010960
15n010961,2,424,26,2,2778,2752,837,15n010961
15n010963,2,262,24,2,2779,2753,1472,15n010963
15n010964,2,388,26,2,2780,2754,3824,15n010964
15n010965,3,208,36,3,2781,2755,453,15n010965
15n010968,2,388,26,2,2782,2756,1833,15n010968
15n010969,3,294,35,3,2783,2757,1519,15n010969
15n010984,2,364,24,2,2751,2725,2417,15n010984
15n010997,2,508,26,2,2752,2726,3835,15n010997
15n011052,2,364,24,2,2751,2725,2417,15n011052
15n011066,2,398,26,2,2748,2722,1096,15n011066
15n011067,3,332,35,3,2749,2723,2409,15n011067
15n011069,2,462,26,2,2750,2724,2848,15n011069
15n011070,2,262,24,2,2764,2738,975,15n011070
15n011071,3,168,32,3,2765,2739,1989,15n011071
15n011072,2,388,26,2,2767,2741,4389,15n011072
15n011073,3,208,36,3,2768,2742,196,15n011073
15n011074,2,388,26,2,2771,2745,2443,15n011074
15n011075,3,294,35,3,2772,2746,1054,15n011075
15n011076,3,194,35,3,2774,2748,2257,15n011076
15n011077,2,424,26,2,2773,2747,1322,15n011077
15n011080,2,508,26,2,2752,2726,3835,15n011080
15n011106,2,262,24,2,2779,2753,1472,15n011106
15n011107,2,388,26,2,2780,2754,3824,15n011107
15n011108,3,208,36,3,2781,2755,453,15n011108
15n011109,2,388,26,2,2782,2756,1833,15n011109
15n011110,3,294,35,3,2783,2757,1519,15n011110
15n011144,2,292,26,2,3048,3020,227,15n011144
15n011145,2,394,26,2,3049,3021,2880,15n011145
15n011146,3,128,37,3,3050,3022,903,15n011146
15n011157,2,314,24,2,3051,3023,1555,15n011157
15n011158,2,492,26,2,3052,3024,840,15n011158
15n011159,3,302,37,3,3053,3025,2961,15n011159
15n011160,2,240,24,2,3063,3035,743,15n011160
15n011161,2,398,26,2,3064,3036,1622,15n011161
15n011162,3,284,36,3,3065,3037,2004,15n011162
15n011163,2,250,26,2,3054,3026,127,15n011163
15n011164,2,364,26,2,3055,3027,3222,15n011164
15n011165,3,174,37,3,3056,3028,704,15n011165
15n011166,2,324,26,2,3057,3029,266,15n011166
15n011167,2,458,26,2,3058,3030,2872,15n011167
15n011168,3,192,37,3,3059,3031,925,15n011168
15n011204,3,332,36,3,3072,3044,2407,15n011204
15n011227,3,290,36,3,3073,3045,4045,15n011227
15n011228,2,532,26,2,3074,3046,4453,15n011228
15n011229,3,250,36,3,3075,3047,2252,15n011229
15n011232,3,290,36,3,3073,3045,4045,15n011232
15n011233,2,532,26,2,3074,3046,4453,15n011233
15n011234,3,250,36,3,3075,3047,2252,15n011234
15n011236,3,250,36,3,3076,3048,2977,15n011236
15n011237,3,250,36,3,3076,3048,2977,15n011237
15n011240,2,532,26,2,3077,3049,3855,15n011240
15n011241,2,532,26,2,3077,3049,3855,15n011241
15n011242,3,290,36,3,3078,3050,4619,15n011242
15n011245,3,290,36,3,3078,3050,4619,15n011245
15n011263,3,258,37,3,3079,3051,3920,15n011263
15n011270,2,326,26,2,3080,3052,4049,15n011270
15n011271,2,126,22,2,3081,3053,5007,15n011271
15n011272,2,176,22,2,3082,3054,1342,15n011272
15n011273,3,74,31,3,3083,3055,4510,15n011273
15n011277,2,276,26,2,3084,3056,4758,15n011277
15n011278,3,74,31,3,3085,3057,3699,15n011278
15n011280,2,226,26,2,3086,3058,4600,15n011280
15n011287,3,290,38,3,3087,3059,3997,15n011287
15n011289,2,276,24,2,3088,3060,3157,15n011289
15n011290,3,282,38,3,3089,3061,3061,15n011290
15n011293,2,176,23,2,3090,3062,5351,15n011293
15n011294,2,126,22,2,3091,3063,2030,15n011294
15n011295,2,176,24,2,3092,3064,2292,15n011295
15n011297,2,326,24,2,3093,3065,4141,15n011297
15n011298,3,322,38,3,3094,3066,4131,15n011298
15n011299,3,282,38,3,3089,3061,3061,15n011299
15n011303,3,322,38,3,3094,3066,4131,15n011303
15n011327,3,158,27,3,3095,3067,5534,15n011327
15n011344,3,158,27,3,3095,3067,5534,15n011344
15n011356,2,452,26,2,3096,3068,3820,15n011356
15n011357,2,390,26,2,3097,3069,4681,15n011357
15n011359,2,452,26,2,3096,3068,3820,15n011359
15n011360,2,390,26,2,3097,3069,4681,15n011360
15n011364,2,276,26,2,3098,3070,3080,15n011364
15n011365,2,326,26,2,3099,3071,4032,15n011365
15n011367,2,226,26,2,3100,3072,3354,15n011367
15n011377,2,126,24,2,3101,3073,2029,15n011377
15n011378,2,176,24,2,3102,3074,2357,15n011378
15n011386,2,226,24,2,3103,3075,4020,15n011386
15n011387,3,206,37,3,3104,3076,3981,15n011387
15n011391,2,76,22,2,3105,3077,3716,15n011391
15n011393,3,206,37,3,3104,3076,3981,15n011393
15n011414,2,100,20,2,3106,2871,4305,15n011414
15n011415,2,100,20,2,3106,2871,4305,15n011415
15n011418,2,280,24,2,3107,3078,2388,15n011418
15n011419,2,280,24,2,3107,3078,2388,15n011419
15n011420,3,152,35,3,3108,3079,4985,15n011420
15n011436,3,172,32,3,3109,3080,5474,15n011436
15n011437,2,274,24,2,3110,3081,3668,15n011437
15n011439,3,166,35,3,3111,3082,3068,15n011439
15n011440,2,268,24,2,3112,3083,5512,15n011440
15n011448,3,166,35,3,3111,3082,3068,15n011448
15n011449,2,268,24,2,3112,3083,5512,15n011449
15n011451,3,162,35,3,3113,3084,5350,15n011451
15n011454,3,152,35,3,3108,3079,4985,15n011454
15n011459,3,172,32,3,3109,3080,5474,15n011459
15n011460,2,274,24,2,3110,3081,3668,15n011460
15n011465,3,162,35,3,3113,3084,5350,15n011465
15n011492,3,170,33,3,3114,3085,4595,15n011492
15n011495,2,282,24,2,3115,3086,5306,15n011495
15n011500,3,118,35,3,3116,3087,5442,15n011500
15n011508,3,170,33,3,3114,3085,4595,15n011508
15n011509,2,282,24,2,3115,3086,5306,15n011509
15n011514,3,118,35,3,3116,3087,5442,15n011514
15n011518,2,478,26,2,3117,3088,4154,15n011518
15n011519,2,478,26,2,3117,3088,4154,15n011519
15n011526,2,326,26,2,3080,3052,4049,15n011526
15n011527,2,176,22,2,3082,3054,1342,15n011527
15n011528,2,126,22,2,3081,3053,5007,15n011528
15n011529,3,74,31,3,3083,3055,4510,15n011529
15n011533,2,176,23,2,3090,3062,5351,15n011533
15n011534,3,74,31,3,3085,3057,3699,15n011534
15n011538,2,276,26,2,3084,3056,4758,15n011538
15n011539,2,276,24,2,3088,3060,3157,15n011539
15n011541,2,126,22,2,3091,3063,2030,15n011541
15n011542,2,326,24,2,3093,3065,4141,15n011542
15n011572,3,272,37,3,3118,3089,5519,15n011572
15n011574,3,328,37,3,3119,3090,4854,15n011574
15n011801,2,190,24,2,3120,3091,952,15n011801
15n011802,2,262,24,2,3121,3092,681,15n011802
15n011803,2,280,24,2,3122,3093,1246,15n011803
15n011804,2,352,26,2,3123,3094,1333,15n011804
15n011805,2,298,26,2,3124,3095,1598,15n011805
15n011806,2,208,24,2,3125,3096,2498,15n011806
15n011807,2,334,26,2,3126,3097,3398,15n011807
15n011810,2,136,22,2,3127,3098,91,15n011810
15n011812,2,136,22,2,3127,3098,91,15n011812
15n011817,2,190,22,2,3128,3099,2161,15n011817
15n011819,2,190,22,2,3128,3099,2161,15n011819
15n011824,3,76,32,3,3129,3100,583,15n011824
15n011826,3,76,32,3,3129,3100,583,15n011826
15n011831,2,352,26,2,3130,3101,4788,15n011831
15n011833,2,352,26,2,3130,3101,4788,15n011833
15n011837,2,46,20,2,3131,3102,45,15n011837
15n011838,2,46,20,2,3131,3102,45,15n011838
15n011841,2,64,20,2,3132,3103,1959,15n011841
15n011842,2,64,20,2,3132,3103,1959,15n011842
15n011846,2,196,22,2,527,525,2626,15n011846
15n011847,3,26,23,3,3133,3104,305,15n011847
15n011848,3,26,23,3,3133,3104,305,15n011848
15n011852,2,118,24,2,3134,3105,4546,15n011852
15n011853,2,118,24,2,3134,3105,4546,15n011853
15n011892,3,168,29,3,3135,3106,3069,15n011892
15n011894,2,244,24,2,3136,3107,35,15n011894
15n011895,2,226,24,2,3137,3108,3516,15n011895
15n011897,2,322,26,2,3138,3109,153,15n011897
15n011898,2,376,26,2,3139,3110,3832,15n011898
15n011900,2,298,24,2,3140,3111,625,15n011900
15n011901,2,172,22,2,3141,3112,5111,15n011901
15n011905,2,136,22,2,3142,3113,1219,15n011905
15n011906,2,136,22,2,3142,3113,1219,15n011906
15n011911,2,190,22,2,3143,3114,422,15n011911
15n011912,2,190,22,2,3143,3114,422,15n011912
15n011917,3,76,32,3,3144,3115,2637,15n011917
15n011918,3,76,32,3,3144,3115,2637,15n011918
15n011923,2,352,26,2,3145,3116,2408,15n011923
15n011924,2,352,26,2,3145,3116,2408,15n011924
15n012006,2,100,21,2,3146,3117,54,15n012006
15n012013,2,178,22,2,3147,3118,2762,15n012013
15n012016,2,136,23,2,3148,3119,135,15n012016
15n012021,2,188,22,2,3149,3120,853,15n012021
15n012024,2,412,26,2,3150,3121,5143,15n012024
15n012322,3,80,21,3,3151,3122,90,15n012322
15n012337,2,154,22,2,3152,3123,2089,15n012337
15n012340,2,160,22,2,3153,3124,315,15n012340
15n012355,2,388,26,2,3154,3125,4792,15n012355
15n012388,3,150,30,3,3155,3126,119,15n012388
15n012394,2,214,22,2,3156,3127,1639,15n012394
15n012395,2,184,22,2,3157,3128,264,15n012395
15n012401,2,280,26,2,3158,3129,3193,15n012401
15n012402,2,370,26,2,3159,3130,395,15n012402
15n012408,2,304,24,2,3160,3131,4356,15n012408
15n012409,3,164,34,3,3161,3132,1499,15n012409
15n012478,3,156,32,3,3162,3133,475,15n012478
15n012479,2,278,26,2,3163,3134,2081,15n012479
15n012480,2,452,26,2,3164,3135,871,15n012480
15n012581,2,100,21,2,3146,3117,54,15n012581
15n012584,2,178,22,2,3147,3118,2762,15n012584
15n012587,2,136,23,2,3148,3119,135,15n012587
15n012590,2,412,26,2,3150,3121,5143,15n012590
15n012591,2,188,22,2,3149,3120,853,15n012591
15n012638,3,156,32,3,3162,3133,475,15n012638
15n012639,2,278,26,2,3163,3134,2081,15n012639
15n012640,2,452,26,2,3164,3135,871,15n012640
15n012685,2,126,22,2,3165,3053,338,15n012685
15n012686,2,126,22,2,3165,3053,338,15n012686
15n012691,2,176,22,2,3082,3054,1342,15n012691
15n012692,2,176,22,2,3082,3054,1342,15n012692
15n012699,3,74,31,3,3166,3055,1185,15n012699
15n012700,3,74,31,3,3166,3055,1185,15n012700
15n012705,2,326,26,2,3080,3052,4049,15n012705
15n012706,2,326,26,2,3080,3052,4049,15n012706
15n012768,2,280,26,2,3167,3136,2405,15n012768
15n012769,2,406,26,2,3168,3137,2866,15n012769
15n012770,3,160,36,3,3169,3138,919,15n012770
15n012774,2,280,26,2,3167,3136,2405,15n012774
15n012775,2,406,26,2,3168,3137,2866,15n012775
15n012776,3,160,36,3,3169,3138,919,15n012776
15n012778,3,160,36,3,3170,3139,1418,15n012778
15n012779,3,160,36,3,3170,3139,1418,15n012779
15n012782,2,406,26,2,3171,3140,2180,15n012782
15n012783,2,406,26,2,3171,3140,2180,15n012783
15n012784,2,280,26,2,3172,3141,3093,15n012784
15n012788,2,280,26,2,3172,3141,3093,15n012788
15n012801,2,270,26,2,3173,3142,4572,15n012801
15n012802,2,270,26,2,3173,3142,4572,15n012802
15n012803,2,272,26,2,3174,3143,5109,15n012803
15n012804,2,450,26,2,3175,3144,443,15n012804
15n012805,2,264,26,2,3176,3145,3196,15n012805
15n012806,2,272,26,2,3174,3143,5109,15n012806
15n012807,2,450,26,2,3175,3144,443,15n012807
15n012808,2,264,26,2,3176,3145,3196,15n012808
15n013011,3,150,30,3,3155,3126,119,15n013011
15n013013,2,214,22,2,3156,3127,1639,15n013013
15n013014,2,184,22,2,3157,3128,264,15n013014
15n013016,2,280,26,2,3158,3129,3193,15n013016
15n013017,2,370,26,2,3159,3130,395,15n013017
15n013019,2,304,24,2,3160,3131,4356,15n013019
15n013020,3,164,34,3,3161,3132,1499,15n013020
15n013022,3,186,26,3,3177,3146,1506,15n013022
15n013024,2,274,24,2,3178,3147,370,15n013024
15n013025,2,268,24,2,3179,3148,1855,15n013025
15n013027,2,364,26,2,3180,3149,804,15n013027
15n013028,2,382,26,2,3181,3150,2137,15n013028
15n013030,2,292,24,2,3182,3151,1776,15n013030
15n013031,2,250,24,2,3183,3152,4133,15n013031
15n013045,3,150,32,3,3184,3153,116,15n013045
15n013046,3,150,32,3,3184,3153,116,15n013046
15n013082,2,126,22,2,146,146,590,15n013082
15n013085,2,176,22,2,147,147,847,15n013085
15n013088,3,74,31,3,148,148,1656,15n013088
15n013091,2,326,26,2,40,40,3397,15n013091
15n013107,3,186,26,3,3177,3146,1506,15n013107
15n013109,2,274,24,2,3178,3147,370,15n013109
15n013110,2,268,24,2,3179,3148,1855,15n013110
15n013112,2,364,26,2,3180,3149,804,15n013112
15n013113,2,382,26,2,3181,3150,2137,15n013113
15n013115,2,292,24,2,3182,3151,1776,15n013115
15n013116,2,250,24,2,3183,3152,4133,15n013116
15n013163,3,80,21,3,3151,3122,90,15n013163
15n013168,2,154,22,2,3152,3123,2089,15n013168
15n013173,2,160,22,2,3153,3124,315,15n013173
15n013178,2,388,26,2,3154,3125,4792,15n013178
15n013518,3,168,29,3,3135,3106,3069,15n013518
15n013520,2,244,24,2,3136,3107,35,15n013520
15n013521,2,226,24,2,3137,3108,3516,15n013521
15n013523,2,322,26,2,3138,3109,153,15n013523
15n013524,2,376,26,2,3139,3110,3832,15n013524
15n013526,2,298,24,2,3140,3111,625,15n013526
15n013527,2,172,22,2,3141,3112,5111,15n013527
15n013529,2,190,24,2,3120,3091,952,15n013529
15n013530,2,262,24,2,3121,3092,681,15n013530
15n013531,2,280,24,2,3122,3093,1246,15n013531
15n013532,2,352,26,2,3123,3094,1333,15n013532
15n013533,2,298,26,2,3124,3095,1598,15n013533
15n013534,2,208,24,2,3125,3096,2498,15n013534
15n013535,2,334,26,2,3126,3097,3398,15n013535
15n013537,2,126,22,2,146,146,590,15n013537
15n013540,2,176,22,2,147,147,847,15n013540
15n013543,3,74,31,3,148,148,1656,15n013543
15n013546,2,326,26,2,40,40,3397,15n013546
15n013570,2,262,26,2,3185,3154,5244,15n013570
15n013577,2,280,26,2,3186,3155,5124,15n013577
15n013599,2,100,22,2,3187,3156,3010,15n013599
15n013606,2,226,24,2,3188,3157,3392,15n013606
15n013826,3,74,31,3,3085,3057,3699,15n013826
15n013832,3,74,31,3,3085,3057,3699,15n013832
15n013847,2,176,23,2,3189,3062,143,15n013847
15n013854,2,176,23,2,3189,3062,143,15n013854
15n014150,3,72,25,3,3190,3158,4968,15n014150
15n014155,2,370,27,2,3191,3159,71,15n014155
15n014235,2,406,26,2,3192,3160,1119,15n014235
15n014238,2,568,26,2,3193,3161,1371,15n014238
15n014239,3,242,37,3,3194,3162,2329,15n014239
15n014246,3,110,31,3,3195,3163,582,15n014246
15n014247,2,126,22,2,955,944,1449,15n014247
15n014256,2,176,22,2,665,662,319,15n014256
15n014257,3,96,31,3,2744,2718,1430,15n014257
15n014262,2,218,22,2,3196,3164,1180,15n014262
15n014263,3,74,31,3,188,187,2920,15n014263
15n014273,2,326,26,2,3197,3165,2113,15n014273
15n014274,3,150,27,3,3198,3166,2907,15n014274
15n014318,2,162,23,2,3199,3167,66,15n014318
15n014320,2,164,22,2,3200,3168,2356,15n014320
15n014327,2,156,22,2,3201,3169,812,15n014327
15n014330,2,134,24,2,3202,3170,4589,15n014330
15n014332,2,170,24,2,3203,3171,4597,15n014332
15n014467,3,162,24,3,3204,3172,1512,15n014467
15n014532,2,344,24,2,3205,3173,322,15n014532
15n014544,2,344,24,2,680,677,568,15n014544
15n014677,2,82,20,2,2839,2813,4527,15n014677
15n014680,2,394,26,2,3206,3174,164,15n014680
15n014723,2,376,26,2,3207,3175,2416,15n014723
15n014728,2,526,26,2,3208,3176,446,15n014728
15n014729,3,220,37,3,3209,3177,3919,15n014729
15n014763,2,320,26,2,3210,3178,484,15n014763
15n014764,2,438,26,2,3211,3179,2171,15n014764
15n014765,3,164,37,3,3212,3180,1427,15n014765
15n014769,2,310,26,2,3213,3181,622,15n014769
15n014770,2,424,26,2,3214,3182,1972,15n014770
15n014771,3,162,37,3,3215,3183,1684,15n014771
15n014809,2,320,26,2,3210,3178,484,15n014809
15n014810,2,438,26,2,3211,3179,2171,15n014810
15n014811,3,164,37,3,3212,3180,1427,15n014811
15n014812,2,310,26,2,3213,3181,622,15n014812
15n014813,2,424,26,2,3214,3182,1972,15n014813
15n014814,3,162,37,3,3215,3183,1684,15n014814
15n014826,3,138,33,3,3216,2659,2987,15n014826
15n014827,3,154,33,3,3217,3184,2325,15n014827
15n014835,3,192,27,3,3218,3185,1387,15n014835
15n014837,3,272,36,3,3219,3186,1422,15n014837
15n014885,3,82,32,3,3220,3187,2938,15n014885
15n014886,3,114,32,3,3221,3188,1960,15n014886
15n014893,4,56,33,4,3222,3189,1379,15n014893
15n014894,3,216,38,3,3223,3190,1447,15n014894
15n014916,2,286,24,2,3224,3191,2842,15n014916
15n014925,2,310,24,2,3225,3192,1062,15n014925
15n014964,2,352,26,2,3226,3193,268,15n014964
15n015017,2,208,24,2,3227,3194,5077,15n015017
15n015021,2,274,24,2,3228,3195,667,15n015021
15n015022,2,394,24,2,3229,3196,3534,15n015022
15n015026,2,196,24,2,3230,3197,3026,15n015026
15n015120,2,186,22,2,3231,3198,415,15n015120
15n015123,2,212,22,2,3232,3199,1343,15n015123
15n015126,3,140,32,3,3233,3200,1727,15n015126
15n015128,3,110,32,3,3234,3201,328,15n015128
15n015130,2,290,26,2,3235,3202,3959,15n015130
15n015178,3,82,32,3,3220,3187,2938,15n015178
15n015179,3,114,32,3,3221,3188,1960,15n015179
15n015182,4,56,33,4,3222,3189,1379,15n015182
15n015183,3,216,38,3,3223,3190,1447,15n015183
15n015205,2,90,22,2,3236,3203,4972,15n015205
15n015206,2,152,23,2,3237,3204,139,15n015206
15n015209,3,114,27,3,3238,3205,3686,15n015209
15n015210,2,338,27,2,3239,3206,70,15n015210
15n015220,4,54,33,4,3240,3207,5047,15n015220
15n015241,3,74,31,3,3085,3057,3699,15n015241
15n015248,3,74,31,3,3166,3055,1185,15n015248
15n015251,2,176,22,2,3082,3054,1342,15n015251
15n015260,2,176,23,2,3189,3062,143,15n015260
15n015320,2,352,26,2,3226,3193,268,15n015320
15n015322,3,162,24,3,3204,3172,1512,15n015322
15n015326,2,352,26,2,3241,3208,3131,15n015326
15n015328,2,514,26,2,3242,3209,2175,15n015328
15n015329,3,248,36,3,3243,3210,1433,15n015329
15n015343,3,104,32,3,3244,3211,2011,15n015343
15n015344,3,104,32,3,3245,3212,918,15n015344
15n015345,2,152,24,2,3246,3213,3072,15n015345
15n015477,3,92,31,3,3247,3214,4964,15n015477
15n015490,2,376,26,2,3248,3215,486,15n015490
15n015491,2,526,26,2,3249,3216,2183,15n015491
15n015492,3,220,37,3,3250,3217,1437,15n015492
15n015559,3,76,31,3,3251,3218,4478,15n015559
15n015566,2,190,24,2,3252,3219,50,15n015566
15n015582,3,76,31,3,3253,3220,1992,15n015582
15n015589,2,190,24,2,3254,3221,1157,15n015589
15n015607,2,202,24,2,3255,3222,1458,15n015607
15n015620,2,322,26,2,3256,3223,1559,15n015620
15n015621,2,508,26,2,3257,3224,860,15n015621
15n015622,3,302,36,3,3258,3225,2960,15n015622
15n015695,2,406,26,2,3259,3226,1562,15n015695
15n015696,2,568,26,2,3260,3227,867,15n015696
15n015697,3,242,37,3,3261,3228,3049,15n015697
15n015699,3,244,28,3,3262,3229,3110,15n015699
15n015700,2,382,26,2,3263,3230,155,15n015700
15n015701,3,284,35,3,3264,3231,4503,15n015701
15n015775,2,316,24,2,3265,3232,574,15n015775
15n015776,2,316,24,2,3265,3232,574,15n015776
15n015778,3,76,31,3,3253,3220,1992,15n015778
15n015781,2,190,24,2,3254,3221,1157,15n015781
15n015807,2,316,26,2,3266,3233,234,15n015807
15n015810,2,442,26,2,3267,3234,2881,15n015810
15n015811,3,176,37,3,3268,3235,904,15n015811
15n015814,3,244,28,3,3262,3229,3110,15n015814
15n015817,2,382,26,2,3263,3230,155,15n015817
15n015818,3,284,35,3,3264,3231,4503,15n015818
15n015833,2,276,24,2,952,942,1775,15n015833
15n015857,2,270,26,2,3269,3236,2687,15n015857
15n015882,2,436,26,2,3270,3237,248,15n015882
15n015883,2,562,26,2,3271,3238,2892,15n015883
15n015884,3,218,37,3,3272,3239,959,15n015884
15n015885,2,420,26,2,3273,3240,246,15n015885
15n015886,2,530,26,2,3274,3241,2889,15n015886
15n015887,3,186,36,3,3275,3242,957,15n015887
15n015890,2,316,24,2,3276,3243,3112,15n015890
15n015891,2,490,26,2,3277,3244,175,15n015891
15n015892,3,288,37,3,3278,3245,4495,15n015892
15n015931,2,182,24,2,3279,3246,4609,15n015931
15n015933,2,182,24,2,3279,3246,4609,15n015933
15n015941,2,376,26,2,3248,3215,486,15n015941
15n015942,2,526,26,2,3249,3216,2183,15n015942
15n015943,3,220,37,3,3250,3217,1437,15n015943
15n016129,2,156,22,2,3280,3247,1197,15n016129
15n016134,2,182,22,2,3281,3248,2855,15n016134
15n016141,3,110,30,3,3282,3249,412,15n016141
15n016144,3,104,32,3,3283,3250,23,15n016144
15n016147,2,260,26,2,3284,3251,2308,15n016147
15n016152,3,72,25,3,3190,3158,4968,15n016152
15n016155,2,370,27,2,3191,3159,71,15n016155
15n016170,2,126,22,2,3165,3053,338,15n016170
15n016171,2,78,22,2,3285,3252,2020,15n016171
15n016174,2,128,23,2,3286,3253,134,15n016174
15n016179,3,90,27,3,3287,3254,3685,15n016179
15n016182,2,278,26,2,3288,3255,1603,15n016182
15n016183,2,326,26,2,3080,3052,4049,15n016183
15n016203,3,138,33,3,3289,3256,3012,15n016203
15n016207,3,168,32,3,3290,3257,187,15n016207
15n016210,3,188,32,3,3291,3258,4472,15n016210
15n016215,2,336,24,2,3292,3259,580,15n016215
15n016216,2,246,26,2,3293,3260,965,15n016216
15n016217,2,344,26,2,3294,3261,1346,15n016217
15n016218,3,130,36,3,3295,3262,2226,15n016218
15n016236,2,406,26,2,3259,3226,1562,15n016236
15n016237,2,568,26,2,3260,3227,867,15n016237
15n016238,3,242,37,3,3261,3228,3049,15n016238
15n016239,2,406,26,2,3259,3226,1562,15n016239
15n016242,2,568,26,2,3260,3227,867,15n016242
15n016243,3,242,37,3,3261,3228,3049,15n016243
15n016343,2,182,22,2,3281,3248,2855,15n016343
15n016344,2,156,22,2,3280,3247,1197,15n016344
15n016351,2,260,26,2,3284,3251,2308,15n016351
15n016352,3,110,30,3,3282,3249,412,15n016352
15n016354,3,104,32,3,3283,3250,23,15n016354
15n016356,2,172,24,2,3296,3263,5072,15n016356
15n016357,2,262,26,2,3297,3264,346,15n016357
15n016358,3,148,35,3,3298,3265,3871,15n016358
15n016359,2,406,26,2,3299,3266,2732,15n016359
15n016360,3,128,35,3,3300,3267,714,15n016360
15n016363,2,154,24,2,3301,3268,4980,15n016363
15n016364,2,280,26,2,3302,3269,521,15n016364
15n016365,3,242,31,3,3303,3270,3691,15n016365
15n016366,2,280,26,2,3304,3271,2309,15n016366
15n016367,3,186,34,3,3305,3272,1013,15n016367
15n016419,2,172,24,2,3296,3263,5072,15n016419
