scope,input_family,tuple_group,n_knots,n_pairs,n_width_values,n_free_reflection_orbits,width_diff_pairs,F_diff_mod_reflection_pairs,F_reflection_only_pairs,stored_torsion_direct_diff_pairs
atlas,four_view_noKh,193395,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193469,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193516,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193527,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193564,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193709,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193710,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193725,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193784,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193785,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193786,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193844,2,1,1,1,0,0,0,0
atlas,four_view_noKh,193888,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194015,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194165,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194331,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194402,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194427,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194456,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194540,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194546,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194608,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194622,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194624,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194631,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194892,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194893,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194934,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194939,2,1,1,1,0,0,0,0
atlas,four_view_noKh,194966,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195067,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195133,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195192,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195652,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195653,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195822,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195859,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195860,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195861,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195862,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195863,4,6,1,1,0,0,0,0
atlas,four_view_noKh,195870,2,1,1,1,0,0,0,0
atlas,four_view_noKh,195889,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196283,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196529,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196543,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196721,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196748,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196913,2,1,1,1,0,0,0,0
atlas,four_view_noKh,196994,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197001,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197006,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197182,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197283,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197284,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197528,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197576,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197581,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197591,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197606,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197643,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197848,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197849,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197853,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197854,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197872,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197945,2,1,1,1,0,0,0,0
atlas,four_view_noKh,197959,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198064,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198065,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198067,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198121,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198205,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198254,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198290,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198324,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198367,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198390,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198391,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198420,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198599,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198600,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198806,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198826,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198827,2,1,1,1,0,0,0,0
atlas,four_view_noKh,198973,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199041,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199057,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199181,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199274,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199296,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199297,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199407,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199423,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199430,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199450,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199579,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199649,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199653,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199703,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199877,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199887,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199888,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199903,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199906,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199914,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199954,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199967,2,1,1,1,0,0,0,0
atlas,four_view_noKh,199995,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200068,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200203,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200343,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200725,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200764,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200856,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200930,2,1,1,1,0,0,0,0
atlas,four_view_noKh,200944,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201079,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201081,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201358,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201540,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201570,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201781,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201913,2,1,1,1,0,0,0,0
atlas,four_view_noKh,201953,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202126,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202279,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202283,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202647,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202650,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202652,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202655,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202717,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202823,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202930,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202931,2,1,1,1,0,0,0,0
atlas,four_view_noKh,202991,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203001,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203192,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203195,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203403,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203421,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203422,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203446,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203462,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203790,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203902,2,1,1,1,0,0,0,0
atlas,four_view_noKh,203973,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204010,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204057,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204059,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204104,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204109,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204121,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204122,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204123,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204124,3,3,1,1,0,0,0,0
atlas,four_view_noKh,204126,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204127,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204140,4,6,1,1,0,0,0,0
atlas,four_view_noKh,204153,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204155,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204169,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204171,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204172,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204174,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204183,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204184,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204263,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204309,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204406,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204612,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204627,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204630,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204966,2,1,1,1,0,0,0,0
atlas,four_view_noKh,204967,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205221,3,3,1,1,0,0,0,0
atlas,four_view_noKh,205230,3,3,1,1,0,0,0,0
atlas,four_view_noKh,205236,4,6,1,1,0,0,0,0
atlas,four_view_noKh,205244,3,3,1,1,0,0,0,0
atlas,four_view_noKh,205247,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205259,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205290,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205371,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205393,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205456,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205457,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205489,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205642,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205674,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205691,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205875,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205876,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205896,2,1,1,1,0,0,0,0
atlas,four_view_noKh,205964,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206031,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206108,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206237,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206366,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206367,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206380,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206388,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206400,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206402,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206417,4,6,1,1,0,0,0,0
atlas,four_view_noKh,206419,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206425,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206428,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206429,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206455,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206502,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206655,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206731,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206829,2,1,1,1,0,0,0,0
atlas,four_view_noKh,206904,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207149,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207203,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207204,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207288,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207446,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207461,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207465,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207470,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207570,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207676,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207704,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207821,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207825,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207835,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207836,2,1,1,1,0,0,0,0
atlas,four_view_noKh,207902,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208019,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208040,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208162,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208224,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208367,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208370,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208374,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208376,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208377,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208382,4,6,1,1,0,0,0,0
atlas,four_view_noKh,208384,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208391,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208392,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208483,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208554,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208659,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208770,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208834,2,1,1,1,0,0,0,0
atlas,four_view_noKh,208873,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209258,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209472,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209491,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209545,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209553,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209594,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209619,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209620,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209621,4,6,1,1,0,0,0,0
atlas,four_view_noKh,209625,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209626,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209630,4,6,1,1,0,0,0,0
atlas,four_view_noKh,209633,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209639,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209642,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209675,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209830,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209913,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209961,2,1,1,1,0,0,0,0
atlas,four_view_noKh,209987,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210012,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210030,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210033,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210084,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210097,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210122,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210128,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210138,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210205,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210206,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210366,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210367,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210368,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210371,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210372,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210375,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210540,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210709,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210712,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210713,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210730,4,6,1,1,0,0,0,0
atlas,four_view_noKh,210732,4,6,1,1,0,0,0,0
atlas,four_view_noKh,210733,4,6,1,1,0,0,0,0
atlas,four_view_noKh,210808,2,1,1,1,0,0,0,0
atlas,four_view_noKh,210953,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211112,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211142,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211185,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211259,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211365,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211369,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211460,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211569,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211573,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211674,2,1,1,1,0,0,0,0
atlas,four_view_noKh,211745,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212061,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212141,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212157,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212158,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212227,3,3,1,1,0,0,0,0
atlas,four_view_noKh,212231,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212232,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212256,3,3,1,1,0,0,0,0
atlas,four_view_noKh,212260,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212261,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212287,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212288,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212289,4,6,1,1,0,0,0,0
atlas,four_view_noKh,212295,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212301,4,6,1,1,0,0,0,0
atlas,four_view_noKh,212302,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212524,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212527,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212531,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212536,5,10,1,1,0,0,0,0
atlas,four_view_noKh,212637,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212645,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212772,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212777,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212784,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212787,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212803,2,1,1,2,0,1,0,1
atlas,four_view_noKh,212805,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212851,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212855,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212857,2,1,1,2,0,1,0,1
atlas,four_view_noKh,212858,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212862,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212876,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212878,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212885,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212896,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212901,2,1,1,1,0,0,0,0
atlas,four_view_noKh,212910,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213000,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213020,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213120,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213208,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213232,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213236,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213243,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213260,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213261,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213272,4,6,1,1,0,0,0,0
atlas,four_view_noKh,213275,4,6,1,1,0,0,0,0
atlas,four_view_noKh,213277,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213282,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213284,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213287,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213317,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213440,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213504,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213655,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213885,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213971,2,1,1,1,0,0,0,0
atlas,four_view_noKh,213998,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214066,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214290,3,3,1,1,0,0,0,0
atlas,four_view_noKh,214294,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214296,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214297,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214304,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214305,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214306,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214307,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214308,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214311,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214315,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214320,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214321,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214323,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214325,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214329,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214331,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214334,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214336,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214340,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214343,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214344,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214346,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214347,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214348,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214350,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214354,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214362,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214368,3,3,1,1,0,0,0,0
atlas,four_view_noKh,214550,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214674,2,1,1,1,0,0,0,0
atlas,four_view_noKh,214811,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215021,2,1,2,2,1,1,0,1
atlas,four_view_noKh,215184,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215228,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215343,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215344,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215433,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215537,4,6,1,1,0,0,0,0
atlas,four_view_noKh,215593,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215631,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215633,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215639,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215777,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215804,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215925,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215938,2,1,1,1,0,0,0,0
atlas,four_view_noKh,215939,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216085,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216100,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216101,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216105,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216407,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216417,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216424,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216432,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216433,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216437,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216451,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216492,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216553,4,6,1,1,0,0,0,0
atlas,four_view_noKh,216592,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216597,4,6,1,1,0,0,0,0
atlas,four_view_noKh,216602,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216608,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216610,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216619,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216620,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216643,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216818,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216823,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216824,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216852,2,1,1,1,0,0,0,0
atlas,four_view_noKh,216889,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217136,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217161,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217199,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217224,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217229,2,1,1,1,0,0,0,0
atlas,four_view_noKh,217349,2,1,1,1,0,0,0,0
