scope,input_family,tuple_group,knot_id_base,split,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group
test,HOMFLY_PT_plus_Theta,279157,15n039850,test,2,190,24,2,4000,3943,1161
test,HOMFLY_PT_plus_Theta,280202,15n017091,test,3,202,36,3,3341,3308,117
test,HOMFLY_PT_plus_Theta,280202,15n033394,test,3,202,36,3,3341,3308,117
test,HOMFLY_PT_plus_Theta,281555,15n014150,test,3,72,25,3,3190,3158,4968
test,HOMFLY_PT_plus_Theta,281555,15n016152,test,3,72,25,3,3190,3158,4968
test,HOMFLY_PT_plus_Theta,285318,15a03176,test,2,766,30,2,1124,1113,5269
test,HOMFLY_PT_plus_Theta,285318,15a03300,test,2,766,30,2,1124,1113,5269
test,HOMFLY_PT_plus_Theta,290157,15n004131,test,2,370,26,2,2645,2619,2771
test,HOMFLY_PT_plus_Theta,290157,15n004156,test,2,370,26,2,2645,2619,2771
test,HOMFLY_PT_plus_Theta,292747,15a33549,test,2,928,30,2,1950,1934,4910
test,HOMFLY_PT_plus_Theta,292747,15a53709,test,2,928,30,2,1950,1934,4910
test,HOMFLY_PT_plus_Theta,296086,15a08546,test,2,936,30,2,1300,1289,2542
test,HOMFLY_PT_plus_Theta,296086,15a08554,test,2,936,30,2,1300,1289,2542
test,HOMFLY_PT_plus_Theta,302442,15n008056,test,2,326,24,2,2934,2906,2170
test,HOMFLY_PT_plus_Theta,302442,15n008242,test,2,326,24,2,2934,2906,2170
test,HOMFLY_PT_plus_Theta,302442,15n010238,test,2,326,24,2,2934,2906,2170
test,four_view_noKh,4066,15n037024,test,2,298,26,2,3901,3845,1607
test,four_view_noKh,4066,15n037092,test,2,298,26,2,3901,3845,1607
test,four_view_noKh,6430,15n028493,test,3,214,36,3,3666,3620,1504
test,four_view_noKh,6430,15n028629,test,3,214,36,3,3666,3620,1504
test,four_view_noKh,8860,15a63324,test,2,926,30,2,2173,2154,4214
test,four_view_noKh,8860,15a63951,test,2,926,30,2,2173,2154,4214
test,four_view_noKh,9211,15a20893,test,2,1110,30,2,1666,1650,4232
test,four_view_noKh,9211,15a21132,test,2,1110,30,2,1666,1650,4232
test,four_view_noKh,11531,15n029573,test,2,278,26,2,3715,3664,4603
test,four_view_noKh,11531,15n029582,test,2,278,26,2,3715,3664,4603
test,four_view_noKh,18359,15a40038,test,2,694,30,2,2036,2019,3550
test,four_view_noKh,18359,15a40346,test,2,694,30,2,2036,2019,3550
test,four_view_noKh,22208,15n039583,test,2,190,24,2,4000,3943,1161
test,four_view_noKh,22208,15n039850,test,2,190,24,2,4000,3943,1161
test,four_view_noKh,25402,15a61607,test,2,946,30,2,2428,2403,3598
test,four_view_noKh,25402,15a62515,test,2,946,30,2,2428,2403,3598
test,four_view_noKh,27370,15n060513,test,2,226,24,2,4380,4311,1467
test,four_view_noKh,27370,15n062811,test,2,226,24,2,4380,4311,1467
test,four_view_noKh,27569,15n007066,test,3,252,37,3,2838,2812,456
test,four_view_noKh,27569,15n009752,test,3,252,37,3,2838,2812,456
test,four_view_noKh,32695,15n014837,test,3,272,36,3,3219,3186,1422
test,four_view_noKh,32695,15n017369,test,3,272,36,3,3219,3186,1422
test,four_view_noKh,35094,15n077963,test,3,180,37,3,4725,4651,4491
test,four_view_noKh,35094,15n083112,test,3,180,37,3,4725,4651,4491
test,four_view_noKh,40868,15a33549,test,2,928,30,2,1950,1934,4910
test,four_view_noKh,40868,15a53709,test,2,928,30,2,1950,1934,4910
test,four_view_noKh,41053,15a33441,test,2,838,30,2,1949,1933,3509
test,four_view_noKh,41053,15a51734,test,2,838,30,2,1949,1933,3509
test,four_view_noKh,41249,15n134415,test,2,526,26,2,5468,5375,3638
test,four_view_noKh,41249,15n134426,test,2,526,26,2,5468,5375,3638
test,four_view_noKh,43724,14a17531,test,2,686,28,2,474,472,3579
test,four_view_noKh,43724,14a17680,test,2,686,28,2,474,472,3579
test,four_view_noKh,44773,14n07576,test,2,334,24,2,804,796,2700
test,four_view_noKh,44773,14n07676,test,2,334,24,2,804,796,2700
test,four_view_noKh,46240,15n118606,test,3,120,33,3,5250,5167,1415
test,four_view_noKh,46240,15n118622,test,3,120,33,3,5250,5167,1415
test,four_view_noKh,50128,14a01977,test,2,460,28,2,260,259,1834
test,four_view_noKh,50128,14a01983,test,2,460,28,2,260,259,1834
test,four_view_noKh,53174,15a18468,test,2,1054,30,2,1594,1579,3630
test,four_view_noKh,53174,15a21121,test,2,1054,30,2,1594,1579,3630
test,four_view_noKh,53556,15n005510,test,2,382,26,2,2728,2702,172
test,four_view_noKh,53556,15n005625,test,2,382,26,2,2728,2702,172
test,four_view_noKh,54916,15n080199,test,3,170,34,3,4751,4675,3900
test,four_view_noKh,54916,15n115332,test,3,170,34,3,4751,4675,3900
test,four_view_noKh,56492,15n029576,test,2,472,26,2,3716,3665,5157
test,four_view_noKh,56492,15n033211,test,2,472,26,2,3716,3665,5157
test,four_view_noKh,65190,15a15244,test,2,868,30,2,1521,1506,1914
test,four_view_noKh,65190,15a15519,test,2,868,30,2,1521,1506,1914
test,four_view_noKh,68139,14n10002,test,3,126,34,3,838,830,3266
test,four_view_noKh,68139,14n11740,test,3,126,34,3,838,830,3266
test,four_view_noKh,69210,15a03832,test,2,638,30,2,1150,1139,4089
test,four_view_noKh,69210,15a04453,test,2,638,30,2,1150,1139,4089
test,four_view_noKh,76335,15n008509,test,2,280,26,2,2968,2940,4723
test,four_view_noKh,76335,15n008522,test,2,280,26,2,2968,2940,4723
test,four_view_noKh,76870,14a02000,test,2,352,28,2,264,263,1247
test,four_view_noKh,76870,14a05606,test,2,352,28,2,264,263,1247
test,four_view_noKh,76939,15n014964,test,2,352,26,2,3226,3193,268
test,four_view_noKh,76939,15n015320,test,2,352,26,2,3226,3193,268
test,four_view_noKh,79549,15n118445,test,2,472,26,2,5274,5189,4441
test,four_view_noKh,79549,15n118453,test,2,472,26,2,5274,5189,4441
test,four_view_noKh,82486,15n007462,test,3,274,36,3,2877,2849,2221
test,four_view_noKh,82486,15n010119,test,3,274,36,3,2877,2849,2221
test,four_view_noKh,82677,15n008558,test,2,292,26,2,2978,2950,1760
test,four_view_noKh,82677,15n008572,test,2,292,26,2,2978,2950,1760
test,four_view_noKh,83322,15n112332,test,3,80,32,3,5200,5117,204
test,four_view_noKh,83322,15n112422,test,3,80,32,3,5200,5117,204
test,four_view_noKh,84486,15n076072,test,3,154,36,3,4684,4610,111
test,four_view_noKh,84486,15n076103,test,3,154,36,3,4684,4610,111
test,four_view_noKh,87068,15a08546,test,2,936,30,2,1300,1289,2542
test,four_view_noKh,87068,15a08554,test,2,936,30,2,1300,1289,2542
test,four_view_noKh,87239,14n14119,test,3,164,33,3,877,868,1842
test,four_view_noKh,87239,14n14286,test,3,164,33,3,877,868,1842
test,four_view_noKh,90994,14n14590,test,2,258,24,2,908,898,2120
test,four_view_noKh,90994,14n14663,test,2,258,24,2,908,898,2120
test,four_view_noKh,93929,15n032755,test,2,262,26,2,3811,3755,4008
test,four_view_noKh,93929,15n032756,test,2,262,26,2,3811,3755,4008
test,four_view_noKh,95786,15a43172,test,2,1114,30,2,2162,2143,3635
test,four_view_noKh,95786,15a49917,test,2,1114,30,2,2162,2143,3635
test,four_view_noKh,97127,14n01853,test,3,114,26,3,598,595,2338
test,four_view_noKh,97127,14n02257,test,3,114,26,3,598,595,2338
test,four_view_noKh,98005,15n039346,test,2,208,24,2,3946,3890,3766
test,four_view_noKh,98005,15n039347,test,2,208,24,2,3946,3890,3766
test,four_view_noKh,98740,15n008565,test,3,168,36,3,2985,2957,724
test,four_view_noKh,98740,15n008607,test,3,168,36,3,2985,2957,724
test,four_view_noKh,103371,15n025263,test,3,132,35,3,3593,3552,1995
test,four_view_noKh,103371,15n026887,test,3,132,35,3,3593,3552,1995
test,four_view_noKh,104588,15n033469,test,3,122,32,3,3834,3778,2323
test,four_view_noKh,104588,15n033471,test,3,122,32,3,3834,3778,2323
test,four_view_noKh,106202,15n099361,test,2,316,26,2,5070,4988,4446
test,four_view_noKh,106202,15n099473,test,2,316,26,2,5070,4988,4446
test,four_view_noKh,106637,15a01872,test,2,818,30,2,1053,1042,1543
test,four_view_noKh,106637,15a02700,test,2,818,30,2,1053,1042,1543
test,four_view_noKh,109106,15n005214,test,2,122,21,2,2689,2663,44
test,four_view_noKh,109106,15n006272,test,2,122,21,2,2689,2663,44
test,four_view_noKh,109923,15n028723,test,3,182,35,3,3677,3626,597
test,four_view_noKh,109923,15n095411,test,3,182,35,3,3677,3626,597
test,four_view_noKh,114361,15n138027,test,3,226,37,3,5497,5401,4010
test,four_view_noKh,114361,15n138028,test,3,226,37,3,5497,5401,4010
test,four_view_noKh,114388,15n097002,test,3,194,35,3,4987,4906,2989
test,four_view_noKh,114388,15n110241,test,3,194,35,3,4987,4906,2989
test,four_view_noKh,114431,15n023682,test,3,178,35,3,3530,3489,3989
test,four_view_noKh,114431,15n023798,test,3,178,35,3,3530,3489,3989
test,four_view_noKh,115031,15n060347,test,3,116,32,3,4373,4304,1692
test,four_view_noKh,115031,15n060399,test,3,116,32,3,4373,4304,1692
test,four_view_noKh,115358,15a09656,test,2,604,30,2,1357,1345,4370
test,four_view_noKh,115358,15a10677,test,2,604,30,2,1357,1345,4370
test,four_view_noKh,117360,15n143171,test,3,150,32,3,5509,5412,2159
test,four_view_noKh,117360,15n162121,test,3,150,32,3,5509,5412,2159
test,four_view_noKh,123343,15n001724,test,2,270,24,2,2558,2532,2690
test,four_view_noKh,123343,15n001748,test,2,270,24,2,2558,2532,2690
test,four_view_noKh,126993,15a16301,test,2,576,30,2,1546,1531,4341
test,four_view_noKh,126993,15a16408,test,2,576,30,2,1546,1531,4341
test,four_view_noKh,130317,15a28432,test,2,984,30,2,1844,1828,2565
test,four_view_noKh,130317,15a30797,test,2,984,30,2,1844,1828,2565
test,four_view_noKh,131062,15n083063,test,2,270,26,2,4852,4776,5245
test,four_view_noKh,131062,15n083747,test,2,270,26,2,4852,4776,5245
test,four_view_noKh,131170,15n024139,test,3,160,23,3,3547,3506,477
test,four_view_noKh,131170,15n024702,test,3,160,23,3,3547,3506,477
test,four_view_noKh,135914,15n010345,test,3,174,37,3,3056,3028,704
test,four_view_noKh,135914,15n011165,test,3,174,37,3,3056,3028,704
test,four_view_noKh,136602,15a15574,test,2,818,30,2,1526,1511,3484
test,four_view_noKh,136602,15a18847,test,2,818,30,2,1526,1511,3484
test,four_view_noKh,136743,15n012782,test,2,406,26,2,3171,3140,2180
test,four_view_noKh,136743,15n012783,test,2,406,26,2,3171,3140,2180
test,four_view_noKh,138762,15a35546,test,2,730,30,2,1977,1960,2728
test,four_view_noKh,138762,15a39075,test,2,730,30,2,1977,1960,2728
test,four_view_noKh,139875,14n03874,test,3,126,34,3,686,683,2242
test,four_view_noKh,139875,14n04077,test,3,126,34,3,686,683,2242
test,four_view_noKh,142924,15n010909,test,3,294,35,3,2772,2746,1054
test,four_view_noKh,142924,15n011075,test,3,294,35,3,2772,2746,1054
test,four_view_noKh,144138,13n1654,test,2,154,22,2,164,164,4996
test,four_view_noKh,144138,13n1684,test,2,154,22,2,164,164,4996
test,four_view_noKh,144144,15n016367,test,3,186,34,3,3305,3272,1013
test,four_view_noKh,144144,15n016428,test,3,186,34,3,3305,3272,1013
test,four_view_noKh,144153,14n07586,test,2,154,23,2,807,799,73
test,four_view_noKh,144153,14n07678,test,2,154,23,2,807,799,73
test,four_view_noKh,153361,14n02926,test,3,66,30,3,632,629,2232
test,four_view_noKh,153361,14n03510,test,3,66,30,3,632,629,2232
test,four_view_noKh,154373,15n019509,test,3,220,37,3,3250,3217,1437
test,four_view_noKh,154373,15n021274,test,3,220,37,3,3250,3217,1437
test,four_view_noKh,154765,15n112331,test,3,128,34,3,5199,5116,1405
test,four_view_noKh,154765,15n112434,test,3,128,34,3,5199,5116,1405
test,four_view_noKh,159420,15a01487,test,2,658,30,2,1038,1027,1531
test,four_view_noKh,159420,15a01490,test,2,658,30,2,1038,1027,1531
test,four_view_noKh,160391,15n100523,test,2,328,24,2,5128,5045,5137
test,four_view_noKh,160391,15n101203,test,2,328,24,2,5128,5045,5137
test,four_view_noKh,164381,15a50336,test,2,550,30,2,2226,2206,2786
test,four_view_noKh,164381,15a50415,test,2,550,30,2,2226,2206,2786
test,four_view_noKh,164771,15n133934,test,3,140,34,3,5451,5358,1487
test,four_view_noKh,164771,15n141837,test,3,140,34,3,5451,5358,1487
test,four_view_noKh,165444,15n032822,test,2,424,26,2,3816,3760,835
test,four_view_noKh,165444,15n032823,test,2,424,26,2,3816,3760,835
test,four_view_noKh,165618,15n139491,test,3,174,34,3,5505,5408,5328
test,four_view_noKh,165618,15n141943,test,3,174,34,3,5505,5408,5328
test,four_view_noKh,165629,15n027736,test,3,158,31,3,3655,3612,677
test,four_view_noKh,165629,15n029728,test,3,158,31,3,3655,3612,677
test,four_view_noKh,168033,15n030332,test,2,412,26,2,3734,3682,1362
test,four_view_noKh,168033,15n030394,test,2,412,26,2,3734,3682,1362
test,four_view_noKh,169254,15n041330,test,2,262,26,2,4067,4009,5235
test,four_view_noKh,169254,15n109474,test,2,262,26,2,4067,4009,5235
test,four_view_noKh,170287,15n030067,test,2,286,24,2,3633,3590,1115
test,four_view_noKh,170287,15n031495,test,2,286,24,2,3633,3590,1115
test,four_view_noKh,171834,15n022555,test,2,402,26,2,3487,3446,2133
test,four_view_noKh,171834,15n023286,test,2,402,26,2,3487,3446,2133
test,four_view_noKh,174435,15a28719,test,2,986,30,2,1860,1844,3561
test,four_view_noKh,174435,15a28949,test,2,986,30,2,1860,1844,3561
test,four_view_noKh,175818,15a02612,test,2,900,30,2,1108,1097,5215
test,four_view_noKh,175818,15a02728,test,2,900,30,2,1108,1097,5215
test,four_view_noKh,176093,15n004801,test,2,262,22,2,2665,2639,2861
test,four_view_noKh,176093,15n005021,test,2,262,22,2,2665,2639,2861
test,four_view_noKh,176815,13n1693,test,2,76,20,2,123,123,2260
test,four_view_noKh,176815,14n08782,test,2,76,20,2,123,123,2260
test,four_view_noKh,179198,14n07599,test,3,130,33,3,805,797,2293
test,four_view_noKh,179198,14n07684,test,3,130,33,3,805,797,2293
test,four_view_noKh,180144,15a13346,test,2,784,30,2,1459,1445,1799
test,four_view_noKh,180144,15a13353,test,2,784,30,2,1459,1445,1799
test,four_view_noKh,180209,14n05973,test,2,178,24,2,773,765,1151
test,four_view_noKh,180209,14n06049,test,2,178,24,2,773,765,1151
test,four_view_noKh,180751,15n133930,test,2,414,26,2,5431,5340,2846
test,four_view_noKh,180751,15n138039,test,2,414,26,2,5431,5340,2846
test,four_view_noKh,182754,15n002441,test,3,266,37,3,2610,2584,4019
test,four_view_noKh,182754,15n002846,test,3,266,37,3,2610,2584,4019
test,four_view_noKh,183251,15n049988,test,3,132,35,3,4185,4117,5063
test,four_view_noKh,183251,15n050816,test,3,132,35,3,4185,4117,5063
test,four_view_noKh,184369,15n076703,test,2,160,20,2,4699,4625,1967
test,four_view_noKh,184369,15n080424,test,2,160,20,2,4699,4625,1967
test,four_view_noKh,185591,15n042460,test,2,454,26,2,4080,4021,5314
test,four_view_noKh,185591,15n054674,test,2,454,26,2,4080,4021,5314
test,four_view_noKh,187524,15n063029,test,3,100,32,3,4414,4344,769
test,four_view_noKh,187524,15n063038,test,3,100,32,3,4414,4344,769
test,four_view_noKh,187562,15n091825,test,3,174,35,3,4951,4872,5089
test,four_view_noKh,187562,15n103282,test,3,174,35,3,4951,4872,5089
test,four_view_noKh,190703,15n039589,test,3,118,34,3,4004,3947,106
test,four_view_noKh,190703,15n039879,test,3,118,34,3,4004,3947,106
test,four_view_noKh,193303,15a57727,test,2,1000,30,2,2340,2319,4931
test,four_view_noKh,193303,15a58933,test,2,1000,30,2,2340,2319,4931
test,four_view_noKh,193888,15n009397,test,2,394,26,2,3049,3021,2880
test,four_view_noKh,193888,15n011145,test,2,394,26,2,3049,3021,2880
test,four_view_noKh,194331,15a66152,test,2,698,30,2,2459,2434,5415
test,four_view_noKh,194331,15a78331,test,2,698,30,2,2459,2434,5415
test,four_view_noKh,194427,15a18496,test,2,1354,30,2,1605,1590,4256
test,four_view_noKh,194427,15a18850,test,2,1354,30,2,1605,1590,4256
test,four_view_noKh,200343,12a0341,test,2,230,24,2,16,16,2676
test,four_view_noKh,200343,12a0627,test,2,230,24,2,16,16,2676
test,four_view_noKh,204140,15n006636,test,3,224,29,3,2775,2749,1385
test,four_view_noKh,204140,15n010952,test,3,224,29,3,2775,2749,1385
test,four_view_noKh,205230,13n2088,test,2,148,22,2,168,168,1225
test,four_view_noKh,205230,15n043179,test,2,148,22,2,168,168,1225
test,four_view_noKh,206502,15n014150,test,3,72,25,3,3190,3158,4968
test,four_view_noKh,206502,15n016152,test,3,72,25,3,3190,3158,4968
test,four_view_noKh,209626,14a07527,test,2,532,28,2,389,388,4771
test,four_view_noKh,209626,14a07598,test,2,532,28,2,389,388,4771
test,four_view_noKh,210206,14n13439,test,3,124,31,3,869,860,3864
test,four_view_noKh,210206,14n18900,test,3,124,31,3,869,860,3864
test,four_view_noKh,212858,15n050051,test,3,162,35,3,4194,4126,4536
test,four_view_noKh,212858,15n059917,test,3,162,35,3,4194,4126,4536
test,four_view_noKh,213317,14n05855,test,2,370,24,2,764,756,5036
test,four_view_noKh,213317,14n05861,test,2,370,24,2,764,756,5036
test,four_view_noKh,215938,15a59237,test,2,988,30,2,2308,2287,2580
test,four_view_noKh,215938,15a59269,test,2,988,30,2,2308,2287,2580
test,four_view_noKh,219980,15n017091,test,3,202,36,3,3341,3308,117
test,four_view_noKh,219980,15n033394,test,3,202,36,3,3341,3308,117
test,four_view_noKh,220507,15n081070,test,2,454,26,2,4774,4698,3426
test,four_view_noKh,220507,15n115354,test,2,454,26,2,4774,4698,3426
test,four_view_noKh,220629,15n081047,test,3,172,36,3,4787,4711,3915
test,four_view_noKh,220629,15n081410,test,3,172,36,3,4787,4711,3915
test,four_view_noKh,222647,15a41952,test,2,812,30,2,2152,2133,2487
test,four_view_noKh,222647,15a42002,test,2,812,30,2,2152,2133,2487
test,four_view_noKh,229944,15n099223,test,3,146,34,3,5029,4948,4537
test,four_view_noKh,229944,15n099224,test,3,146,34,3,5029,4948,4537
test,four_view_noKh,230904,14n04578,test,2,262,24,2,708,700,2657
test,four_view_noKh,230904,14n04584,test,2,262,24,2,708,700,2657
test,four_view_noKh,232272,15n014257,test,3,96,31,3,2744,2718,1430
test,four_view_noKh,232272,15n018014,test,3,96,31,3,2744,2718,1430
test,four_view_noKh,233210,15n123194,test,3,282,37,3,5307,5220,4648
test,four_view_noKh,233210,15n123196,test,3,282,37,3,5307,5220,4648
test,four_view_noKh,234536,15n001215,test,2,324,24,2,2547,2521,575
test,four_view_noKh,234536,15n001321,test,2,324,24,2,2547,2521,575
test,four_view_noKh,235332,15n133237,test,3,280,36,3,2801,2775,2504
test,four_view_noKh,235332,15n133244,test,3,280,36,3,2801,2775,2504
test,four_view_noKh,238193,15n038210,test,2,364,26,2,2724,2698,2410
test,four_view_noKh,238193,15n038233,test,2,364,26,2,2724,2698,2410
test,four_view_noKh,238714,15n009398,test,3,128,37,3,3050,3022,903
test,four_view_noKh,238714,15n011146,test,3,128,37,3,3050,3022,903
test,four_view_noKh,240999,13a0906,test,2,244,26,2,54,54,3758
test,four_view_noKh,240999,13a0916,test,2,244,26,2,54,54,3758
test,four_view_noKh,241985,15n042575,test,3,120,25,3,4081,4022,1978
test,four_view_noKh,241985,15n051108,test,3,120,25,3,4081,4022,1978
test,four_view_noKh,244845,15a08561,test,2,734,30,2,1303,1292,2797
test,four_view_noKh,244845,15a08566,test,2,734,30,2,1303,1292,2797
test,four_view_noKh,248459,15n064933,test,3,250,36,3,4444,4372,4591
test,four_view_noKh,248459,15n065215,test,3,250,36,3,4444,4372,4591
test,four_view_noKh,249585,15n004131,test,2,370,26,2,2645,2619,2771
test,four_view_noKh,249585,15n004156,test,2,370,26,2,2645,2619,2771
test,four_view_noKh,249686,15a02901,test,2,762,30,2,1114,1103,2761
test,four_view_noKh,249686,15a02911,test,2,762,30,2,1114,1103,2761
test,four_view_noKh,250188,15a72049,test,2,1046,30,2,2467,2442,4252
test,four_view_noKh,250188,15a76303,test,2,1046,30,2,2467,2442,4252
test,four_view_noKh,250675,15n011831,test,2,352,26,2,3130,3101,4788
test,four_view_noKh,250675,15n011833,test,2,352,26,2,3130,3101,4788
test,four_view_noKh,250760,15n029721,test,2,424,26,2,3721,3670,1297
test,four_view_noKh,250760,15n030789,test,2,424,26,2,3721,3670,1297
test,four_view_noKh,254386,15a01714,test,2,712,30,2,1045,1034,5187
test,four_view_noKh,254386,15a01723,test,2,712,30,2,1045,1034,5187
test,four_view_noKh,254544,15n039485,test,3,184,35,3,3975,3918,895
test,four_view_noKh,254544,15n039936,test,3,184,35,3,3975,3918,895
test,four_view_noKh,255440,15n011270,test,2,326,26,2,3080,3052,4049
test,four_view_noKh,255440,15n016183,test,2,326,26,2,3080,3052,4049
test,four_view_noKh,267729,15n008056,test,2,326,24,2,2934,2906,2170
test,four_view_noKh,267729,15n008242,test,2,326,24,2,2934,2906,2170
test,four_view_noKh,267729,15n010238,test,2,326,24,2,2934,2906,2170
test,four_view_noKh,268703,15a34479,test,2,946,30,2,1965,1949,4245
test,four_view_noKh,268703,15a53672,test,2,946,30,2,1965,1949,4245
test,four_view_noKh,269716,15a28351,test,2,698,30,2,1842,1826,2722
test,four_view_noKh,269716,15a31554,test,2,698,30,2,1842,1826,2722
test,four_view_noKh,272723,14n14688,test,2,140,24,2,913,903,2611
test,four_view_noKh,272723,14n15695,test,2,140,24,2,913,903,2611
test,four_view_noKh,273134,15a58293,test,2,876,30,2,2352,2330,4410
test,four_view_noKh,273134,15a58317,test,2,876,30,2,2352,2330,4410
test,four_view_noKh,273134,15a59121,test,2,876,30,2,2352,2330,4410
test,four_view_noKh,274918,15n022001,test,2,300,26,2,89,89,2391
test,four_view_noKh,274918,15n023072,test,2,300,26,2,89,89,2391
test,four_view_noKh,274999,14n02414,test,3,170,35,3,611,608,3917
test,four_view_noKh,274999,14n04655,test,3,170,35,3,611,608,3917
test,four_view_noKh,275973,14n06577,test,2,82,20,2,790,782,757
test,four_view_noKh,275973,14n17306,test,2,82,20,2,790,782,757
test,four_view_noKh,278257,15n039448,test,2,334,26,2,3953,3897,989
test,four_view_noKh,278257,15n039503,test,2,334,26,2,3953,3897,989
test,four_view_noKh,278950,15a02065,test,2,826,30,2,1068,1057,645
test,four_view_noKh,278950,15a02587,test,2,826,30,2,1068,1057,645
test,four_view_noKh,278951,15a01950,test,2,826,30,2,1068,1057,645
test,four_view_noKh,278951,15a01988,test,2,826,30,2,1068,1057,645
test,four_view_noKh,280580,15n024686,test,2,218,26,2,3576,3535,49
test,four_view_noKh,280580,15n025327,test,2,218,26,2,3576,3535,49
test,four_view_noKh,281712,15a03176,test,2,766,30,2,1124,1113,5269
test,four_view_noKh,281712,15a03300,test,2,766,30,2,1124,1113,5269
test,four_view_noKh,281718,15a22277,test,2,766,30,2,1688,1672,4100
test,four_view_noKh,281718,15a49139,test,2,766,30,2,1688,1672,4100
test,four_view_noKh,284361,15a13320,test,2,586,30,2,1447,1433,983
test,four_view_noKh,284361,15a13412,test,2,586,30,2,1447,1433,983
test,four_view_noKh,285902,15n122056,test,2,388,26,2,5344,5256,2601
test,four_view_noKh,285902,15n122152,test,2,388,26,2,5344,5256,2601
test,four_view_noKh,285956,14a05146,test,2,622,28,2,343,342,3640
test,four_view_noKh,285956,14a11695,test,2,622,28,2,343,342,3640
test,four_view_noKh,291507,15n006621,test,2,388,26,2,2767,2741,4389
test,four_view_noKh,291507,15n010906,test,2,388,26,2,2767,2741,4389
test,four_view_noKh,293226,15n039209,test,2,356,24,2,3930,3874,2509
test,four_view_noKh,293226,15n039413,test,2,356,24,2,3930,3874,2509
test,four_view_noKh,296588,15a07965,test,2,862,30,2,1286,1275,4204
test,four_view_noKh,296588,15a07993,test,2,862,30,2,1286,1275,4204
test,four_view_noKh,297233,15n039571,test,3,196,36,3,3993,3936,920
test,four_view_noKh,297233,15n039626,test,3,196,36,3,3993,3936,920
test,four_view_noKh,297316,15n058537,test,2,406,26,2,4342,4274,2780
test,four_view_noKh,297316,15n109517,test,2,406,26,2,4342,4274,2780
test,four_view_noKh,298345,15a30958,test,2,1018,30,2,1927,1911,5435
test,four_view_noKh,298345,15a31879,test,2,1018,30,2,1927,1911,5435
test,four_view_noKh,299294,15a18423,test,2,1038,30,2,1587,1572,1575
test,four_view_noKh,299294,15a21115,test,2,1038,30,2,1587,1572,1575
test,four_view_noKh,303683,15a57695,test,2,1000,30,2,2338,2317,2595
test,four_view_noKh,303683,15a58925,test,2,1000,30,2,2338,2317,2595
test,four_view_noKh,303683,15a58973,test,2,1000,30,2,2338,2317,2595
atlas,HOMFLY_PT_plus_Theta,5,14n12346,train,3,112,33,3,863,854,4481
atlas,HOMFLY_PT_plus_Theta,5,14n19389,train,3,112,33,3,863,854,4481
